WORDCOUNTS,WEIGHT
the,298
of,288
and,158
a,142
in,136
to,100
edge,66
is,53
by,53
form,43
as,42
that,42
are,41
surface,37
for,34
with,33
from,33
was,32
i,32
b,31
be,28
function,28
which,27
this,26
traits,25
on,25
c,25
or,24
ground,24
it,22
double,22
perceptum,22
implements,21
use,19
not,19
technique,19
d,19
an,19
australian,19
type,18
used,18
analysis,17
origin,17
axes,17
our,16
have,16
no,15
mitchell,15
mccarthy,15
trait,14
types,13
specimens,13
matrix,13
choppers,13
major,13
one,12
any,12
pebble,12
hammered,12
australia,12
both,12
archaeological,12
south,11
been,11
categories,11
among,11
biface,10
f,10
e,10
they,10
stone,10
pp,10
combinations,10
flaked,10
were,10
his,9
radius,9
similar,9
these,9
more,9
other,9
end,9
there,9
has,9
vol,9
minor,9
we,9
at,8
whose,8
order,8
grooved,8
study,8
but,8
present,8
terms,8
material,8
some,8
concept,8
g,8
aboriginal,8
classification,8
tugby,7
southeast,7
into,7
associated,7
cutting,7
also,7
cortex,7
percepta,7
could,7
new,7
manner,7
recorded,7
method,7
must,7
classifications,7
place,7
authors,7
specimen,7
such,7
groove,7
those,7
occur,7
may,6
if,6
notion,6
grinding,6
being,6
flakes,6
ii,6
each,6
s,6
cultural,6
where,6
assemblage,6
number,6
artifact,6
local,6
artifacts,6
made,6
combination,6
its,6
central,6
so,6
body,6
relation,6
coast,6
through,6
chronological,5
aborigines,5
ordering,5
their,5
h,5
established,5
victoria,5
following,5
same,5
sorting,5
w,5
common,5
appears,5
might,5
all,5
distinction,5
found,5
differences,5
do,5
produced,5
while,5
criteria,5
up,5
would,5
american,5
hammer,5
sample,5
area,5
drawn,5
than,5
does,4
he,4
r,4
polished,4
functional,4
techniques,4
class,4
category,4
series,4
sequence,4
regional,4
only,4
pecked,4
had,4
distribution,4
shows,4
occurrence,4
time,4
out,4
ff,4
considerable,4
maker,4
occurring,4
context,4
whether,4
side,4
sites,4
trade,4
size,4
work,4
upon,4
nearest,4
split,4
times,4
cf,4
uniface,4
forming,4
remains,4
association,4
hh,4
criterion,4
fully,4
corresponds,4
north,4
traditions,4
coroid,4
menasha,4
carried,3
table,3
diagrams,3
without,3
later,3
developed,3
curvature,3
who,3
collections,3
earlier,3
tools,3
large,3
deposits,3
often,3
likely,3
reference,3
completely,3
studies,3
university,3
western,3
perceived,3
culture,3
ethnological,3
show,3
rather,3
chronologically,3
suggested,3
different,3
available,3
p,3
very,3
historical,3
v,3
axis,3
chopping,3
iv,3
because,3
chopper,3
original,3
ax,3
makers,3
suggests,3
tool,3
pebbles,3
level,3
except,3
part,3
uses,3
empirical,3
whole,3
collection,3
specialized,3
framework,3
brainerd,3
usage,3
like,3
millimeter,3
described,3
reality,3
flaking,3
change,3
characteristic,3
although,3
southern,3
features,3
antiquity,3
hafting,3
presence,3
right,3
calipers,3
when,3
asymmetry,3
maximum,3
even,3
given,3
much,3
using,3
value,3
indicating,3
separate,3
formulated,2
cle,2
belous,2
high,2
stirling,2
second,2
m,2
plotted,2
hf,2
figure,2
ecological,2
melbourne,2
ahistorical,2
levels,2
widespread,2
sharpened,2
above,2
determining,2
symmetry,2
pushed,2
case,2
sequences,2
coroids,2
certain,2
derived,2
determinant,2
special,2
standard,2
extant,2
formed,2
sort,2
museum,2
itself,2
face,2
results,2
under,2
gillen,2
adz,2
retained,2
areal,2
manufacturing,2
occurred,2
included,2
then,2
numbers,2
classifies,2
nonedged,2
mentioned,2
most,2
lower,2
noted,2
first,2
relevance,2
useful,2
clf,2
every,2
occurrences,2
pt,2
comparison,2
evidence,2
culturally,2
karta,2
view,2
over,2
conceived,2
l,2
regarded,2
j,2
cm,2
nature,2
definition,2
fact,2
lack,2
treatment,2
tindale,2
undergone,2
ph,2
current,2
sumatra,2
iii,2
clearly,2
approximation,2
utilized,2
living,2
late,2
fh,2
classified,2
wales,2
what,2
adzlike,2
mainly,2
block,2
purposes,2
validity,2
combined,2
setting,2
implicit,2
want,2
comes,2
otherwise,2
heads,2
problem,2
adaptation,2
distance,2
complexity,2
well,2
shape,2
demonstrated,2
emphasis,2
possible,2
classes,2
discussion,2
probably,2
implement,2
windang,2
assemblages,2
recognition,2
differ,2
point,2
including,2
treating,2
resources,2
increase,2
trimmed,2
desirable,2
geographical,2
indigenous,2
findings,2
introduction,2
measure,2
universe,2
seriation,2
intermediate,2
robinson,2
dressing,2
linked,2
includes,2
divided,2
california,2
nuclei,2
vii,2
rejected,2
low,2
washington,2
since,2
three,2
against,2
heuristic,2
t,2
national,2
author,2
good,2
ccedge,2
construct,2
ri,2
application,2
need,2
emerges,2
complex,2
arapia,2
grooving,2
progressive,2
unity,2
movius,2
arbitrary,2
forms,2
small,2
spaulding,2
vi,2
especially,2
specific,2
region,2
between,2
parallel,2
mixing,2
involved,2
can,2
early,2
notes,2
relative,2
worimi,2
cross,2
adzes,2
hypothesis,2
industries,1
seems,1
inspection,1
final,1
will,1
entities,1
ethnologically,1
consists,1
accepting,1
separation,1
operation,1
press,1
now,1
suggestion,1
exhaustively,1
demonstrates,1
cld,1
knife,1
philadelphia,1
flake,1
situation,1
adequate,1
exhibiting,1
stated,1
oriented,1
saw,1
increasingly,1
ridge,1
curves,1
constitutes,1
scoring,1
horizontal,1
gram,1
estimated,1
edited,1
fairly,1
matrices,1
george,1
enquiry,1
concerned,1
scientific,1
curator,1
existent,1
logically,1
groups,1
know,1
suc,1
scrapers,1
testing,1
die,1
how,1
created,1
site,1
elouera,1
represent,1
indispensable,1
basic,1
critical,1
vague,1
defining,1
tertiary,1
nodules,1
extreme,1
nongrooved,1
recognizes,1
nearly,1
presentation,1
offset,1
process,1
upward,1
excluding,1
krieger,1
natural,1
ultimate,1
pointed,1
sudden,1
determined,1
transitional,1
standing,1
via,1
remaining,1
group,1
utilization,1
asia,1
conducted,1
recently,1
parts,1
suppose,1
mounted,1
easily,1
needed,1
tends,1
adapted,1
slices,1
properly,1
pbssible,1
tend,1
undoubtedly,1
semibiface,1
unifacebiface,1
paleolithic,1
factors,1
roove,1
respect,1
stratified,1
appearing,1
english,1
motivation,1
