WORDCOUNTS,WEIGHT
the,1179
of,613
and,264
to,259
in,233
a,205
that,176
at,101
by,85
is,84
we,82
was,76
from,74
on,73
have,71
this,69
de,67
templo,61
for,60
with,59
sun,58
be,58
mayor,57
as,53
would,48
it,46
temple,44
been,43
which,42
an,42
equinox,42
or,41
mexico,40
orientation,36
were,35
tenochtitlan,33
one,32
city,32
not,30
they,28
had,28
their,27
time,27
east,26
horizon,26
these,25
point,24
huitzilopochtli,24
may,24
ceremonial,24
figure,24
are,24
north,24
if,23
i,23
there,23
out,23
its,23
direction,23
mexica,23
about,22
no,22
his,21
calendar,21
temples,21
year,21
also,21
building,21
between,19
e,18
than,18
m,18
line,18
south,18
but,18
center,17
all,17
phase,17
days,17
place,17
alignment,16
west,16
site,16
founding,16
when,16
la,16
tlaloc,16
myth,15
position,15
into,15
avenues,15
some,15
only,15
more,15
where,15
mountain,15
can,15
table,15
nopal,15
over,15
later,14
other,14
new,14
archaeological,14
antiquity,14
evidence,14
great,13
rather,13
plan,13
observation,13
astronomical,12
marked,12
alignments,12
after,12
location,12
two,12
so,12
mount,12
sunrise,12
each,12
first,11
possible,11
could,11
viewed,11
because,11
god,11
twin,11
our,11
day,11
top,11
relative,11
then,11
what,11
problem,11
while,11
observed,11
view,10
along,10
avenue,10
data,10
f,10
still,10
observer,10
historia,10
us,10
same,10
seen,10
must,10
nacional,10
axis,10
observations,10
h,9
might,9
scheme,9
l,9
march,9
most,9
important,9
moctezuma,9
planning,9
related,9
several,9
azimuth,9
water,9
made,9
note,9
measured,9
aztec,8
american,8
true,8
j,8
cerro,8
el,8
system,8
skew,8
general,8
phases,8
reference,8
four,8
statement,8
found,8
events,8
record,8
well,8
directly,8
even,8
pp,8
notch,8
actual,8
associated,8
half,8
particular,8
named,8
enclosure,8
valley,8
cactus,7
he,7
stone,7
occurred,7
before,7
ii,7
s,7
account,7
vol,7
x,7
central,7
y,7
b,7
university,7
causeway,7
placed,7
mesoamerican,7
rising,7
employed,7
least,7
order,7
quite,7
architecture,7
interpretation,7
rise,7
toward,7
many,7
another,7
described,7
earlier,7
space,7
earliest,7
recalibration,7
foundation,7
both,7
through,7
role,7
c,7
early,7
among,7
crossing,6
complex,6
considerations,6
either,6
equinoctial,6
definition,6
layout,6
tradition,6
priest,6
sacred,6
case,6
eastern,6
ritual,6
highly,6
mexicayotl,6
base,6
concerning,6
though,6
landscape,6
quarters,6
conquest,6
ethnohistorical,6
further,6
sacrifice,6
teotihuacan,6
del,6
r,6
during,6
has,6
pyramid,6
tepetzinco,6
structures,6
t,6
next,6
dedicated,6
up,6
tezozomoc,6
atop,6
edited,6
took,6
antropologia,6
precinct,6
less,6
see,6
distance,6
copil,6
codex,6
alvarado,6
lines,6
environment,6
following,6
known,6
almost,6
spring,6
years,6
maitl,6
cross,6
environmental,5
large,5
tenochcan,5
second,5
history,5
source,5
said,5
precisely,5
those,5
intersection,5
iv,5
right,5
such,5
design,5
since,5
excavations,5
en,5
shortfall,5
certain,5
factors,5
means,5
relating,5
appears,5
having,5
used,5
los,5
heart,5
intervals,5
gibbs,5
saw,5
located,5
above,5
religious,5
once,5
yet,5
already,5
street,5
actually,5
height,5
rock,5
tlacaxipehualistli,5
eagle,5
perhaps,5
nueva,5
number,5
degree,5
original,5
including,5
looking,5
points,5
period,5
exactly,5
garcia,5
structure,5
solar,5
preconquest,5
five,5
hill,5
defined,5
who,5
itself,5
face,5
any,5
