WORDCOUNTS,WEIGHT
the,368
and,281
of,236
in,158
a,99
that,85
is,80
to,76
site,56
monte,55
are,53
on,51
by,49
from,47
verde,40
for,39
lynch,39
as,35
with,35
not,32
dillehay,28
he,26
or,26
we,26
have,26
it,25
this,23
cultural,22
was,21
pleistocene,21
early,20
american,19
human,19
creek,19
south,19
were,19
sites,18
stones,18
be,18
natural,18
but,17
at,16
these,16
d,16
artifacts,15
only,15
an,15
his,14
lithic,14
late,14
settlement,14
more,14
other,14
has,13
most,13
pino,13
assemblage,13
its,12
t,12
materials,12
about,12
pp,12
radiocarbon,12
been,12
evidence,12
when,11
also,11
their,11
review,10
de,10
no,10
new,10
plant,10
our,10
chile,10
stone,9
bp,9
there,9
because,9
artifact,9
several,9
specimens,9
which,9
archaeological,9
chinchihuapi,9
antiquity,9
any,9
remains,9
archaic,9
if,8
they,8
peopling,8
el,8
case,8
america,8
than,8
en,8
dated,8
m,8
important,8
found,8
during,8
deposit,8
peat,8
both,8
first,7
all,7
j,7
some,7
dates,7
university,7
well,7
data,7
few,7
edited,7
forms,7
made,7
would,7
features,7
institution,7
between,7
ca,7
one,6
quivira,6
vol,6
collins,6
such,6
y,6
even,6
may,6
direct,6
gravels,6
recovered,6
dc,6
criteria,6
r,6
del,6
issues,6
small,6
smithsonian,6
comments,6
same,6
layer,6
man,6
present,6
samples,6
stream,6
often,6
burned,6
associated,6
through,6
question,6
numerous,6
states,6
association,6
c,6
carbonization,5
source,5
context,5
bottom,5
palaeoenvironment,5
basin,5
infrequent,5
errors,5
presence,5
research,5
f,5
located,5
nonlocal,5
ancient,5
two,5
department,5
regional,5
published,5
deposits,5
including,5
similar,5
three,5
him,5
la,5
pieces,5
analysis,5
clovis,5
log,5
paper,5
plants,5
gravel,5
area,5
debate,5
now,4
studies,4
into,4
consistent,4
culturally,4
nature,4
wooden,4
analyses,4
spherical,4
e,4
activity,4
eroded,4
excavations,4
publications,4
l,4
earlier,4
b,4
study,4
support,4
w,4
had,4
based,4
issue,4
los,4
et,4
stratum,4
will,4
chronology,4
al,4
fire,4
areas,4
agree,4
should,4
pattern,4
material,4
local,4
abundant,4
can,4
species,4
note,4
face,4
considered,4
stratigraphic,4
here,4
different,4
misrepresentations,4
very,4
past,4
selected,4
world,4
remarks,4
shown,4
swampy,4
although,4
much,4
does,3
center,3
partially,3
h,3
braziers,3
ms,3
organic,3
exceptions,3
migration,3
being,3
archaeologists,3
either,3
lexington,3
might,3
worked,3
broken,3
possible,3
collection,3
verdeans,3
visited,3
wet,3
cites,3
york,3
bifaces,3
parts,3
clearly,3
too,3
age,3
cut,3
appear,3
result,3
could,3
produced,3
overlying,3
part,3
year,3
place,3
records,3
excavated,3
correct,3
habitation,3
highly,3
components,3
sitio,3
critical,3
polished,3
overall,3
nearly,3
stratigraphy,3
interpretation,3
selective,3
us,3
datos,3
banks,3
discussed,3
patterns,3
do,3
understanding,3
range,3
use,3
processes,3
like,3
period,3
high,3
lithology,3
article,3
narrow,3
interpretations,3
examine,3
footprint,3
gruhn,3
bars,3
megafauna,3
primarily,3
months,3
selectivity,3
over,3
control,3
setting,3
believe,3
did,3
produce,3
information,3
contain,3
preserved,3
little,3
arguments,3
evidenced,3
coles,3
americas,3
among,3
major,3
difficult,2
edge,2
sterile,2
concerned,2
later,2
indicated,2
utility,2
sitios,2
large,2
obsolete,2
moss,2
bifacial,2
bryan,2
modern,2
position,2
