WORDCOUNTS,WEIGHT
the,297
of,190
and,134
in,118
a,99
is,91
to,83
be,55
it,54
that,52
are,48
for,46
from,45
this,45
with,35
as,29
mills,28
at,27
was,27
but,27
have,26
were,24
i,23
roman,22
lava,20
rock,20
on,20
has,19
they,18
not,18
by,18
been,17
or,17
which,17
petrological,16
material,15
some,15
an,13
evidence,13
millstone,12
seen,12
more,12
also,12
p,12
very,12
there,12
mayen,12
well,12
volvic,12
study,11
j,11
s,11
de,11
d,11
carthage,11
basalt,10
source,10
all,10
local,10
millstones,9
their,9
many,9
seems,9
distribution,9
used,9
can,9
basalts,8
known,8
origin,8
outcrops,8
further,8
work,8
leucite,8
pottery,8
may,7
main,7
peacock,7
similar,7
group,7
sketch,7
other,7
trade,7
while,7
pompeii,7
few,7
much,7
north,7
f,6
might,6
now,6
often,6
white,6
h,6
petrologically,6
light,6
these,6
must,6
most,6
two,6
rather,6
paper,6
could,6
identical,6
present,6
british,6
perhaps,6
querns,6
etna,6
island,6
rocks,6
made,6
through,6
und,6
groundmass,6
would,6
field,6
outcrop,6
region,6
between,6
same,6
than,6
should,6
common,5
usually,5
museum,5
about,5
generally,5
britain,5
show,5
only,5
dr,5
sources,5
available,5
der,5
grits,5
particularly,5
elsewhere,5
places,5
phenocrysts,5
thin,5
required,5
ostia,5
near,5
mill,5
both,5
far,5
lavas,5
die,5
orvieto,5
clear,5
archaeological,5
although,5
excavations,5
one,5
black,5
small,5
major,5
augite,4
bolsena,4
sardinia,4
no,4
site,4
being,4
von,4
la,4
vesicles,4
under,4
quern,4
quarries,4
africa,4
contexts,4
exploited,4
exploitation,4
trituration,4
important,4
view,4
over,4
building,4
les,4
classical,4
quarried,4
reveal,4
discussed,4
type,4
m,4
ad,4
wide,4
number,4
sites,4
possible,4
crystals,4
g,4
point,4
samples,4
its,4
sardinian,4
found,4
central,4
et,4
we,4
sicily,4
such,4
since,4
fragments,4
period,4
france,4
archaeology,4
probable,4
around,4
leucitophyre,4
km,4
early,4
london,4
probably,4
st,4
little,4
finds,4
difficult,3
he,3
currently,3
likely,3
examining,3
barbegal,3
medieval,3
groups,3
across,3
c,3
l,3
rhine,3
above,3
germany,3
importance,3
large,3
southern,3
meunerie,3
surprising,3
activity,3
centres,3
donkey,3
yet,3
when,3
agde,3
crowded,3
had,3
presumably,3
any,3
section,3
noted,3
e,3
stones,3
double,3
hence,3
certainly,3
minerals,3
flow,3
taken,3
addition,3
different,3
worth,3
consideration,3
best,3
broken,3
historical,3
suggesting,3
first,3
grey,3
researches,3
late,3
enough,3
date,3
somewhat,3
where,3
within,3
them,3
devoid,3
case,3
yellowish,3
because,3
information,3
italian,3
volubilis,3
du,3
marked,3
arch,3
discussion,3
examples,3
herkunft,3
eifel,3
geology,3
unfortunately,3
place,3
until,3
good,3
feasible,3
kindly,3
below,3
so,3
smaller,3
century,3
area,3
leucites,3
highly,3
industry,3
structure,3
herculaneum,3
world,3
recent,3
green,3
provided,3
inspection,2
will,2
indication,2
aid,2
done,2
abundance,2
south,2
andesine,2
libya,2
auverne,2
materials,2
way,2
fairly,2
concerned,2
identified,2
five,2
foreign,2
revue,2
know,2
imported,2
suggested,2
vesicular,2
opinion,2
pale,2
tunisia,2
mortaria,2
quarrying,2
nepheline,2
alone,2
