WORDCOUNTS,WEIGHT
the,524
of,511
and,315
in,199
to,149
a,127
is,92
that,83
are,81
at,71
as,66
be,65
sites,61
pleistocene,55
by,54
on,53
bone,53
for,52
have,50
with,46
from,46
human,40
evidence,40
been,39
diet,38
this,38
it,37
but,35
i,34
site,33
or,33
an,33
refuse,31
middle,31
d,30
archaeological,29
early,29
lower,28
j,27
may,27
artefacts,27
has,26
such,26
which,26
african,26
olduvai,25
hunting,24
can,24
c,24
were,22
bones,22
l,22
occupation,22
man,22
not,22
these,21
s,20
some,20
b,20
evolution,20
hominid,19
other,19
olorgesailie,19
f,19
only,19
more,19
isaac,19
studies,18
de,18
g,18
subsistence,18
acheulian,18
they,17
was,17
r,17
where,17
stone,16
than,16
patterns,16
one,15
behaviour,15
two,15
range,15
food,15
probably,15
remains,15
large,14
record,14
data,14
hominids,14
yet,14
also,14
meat,14
clark,13
their,13
most,13
m,12
available,12
fig,12
even,12
no,12
flk,12
foods,12
eds,12
relative,12
known,12
if,11
into,11
amongst,11
there,11
important,11
do,11
glynn,11
very,11
years,11
recent,11
traces,10
late,10
preservation,10
evolutionary,10
africa,10
howell,10
ii,9
factors,9
prehistoric,9
found,9
tool,9
its,9
during,9
involved,9
small,9
research,9
preliminary,9
home,9
time,9
new,9
variation,9
made,9
bed,9
would,9
we,9
east,9
densities,9
while,9
through,9
chicago,9
much,9
nature,8
great,8
leakey,8
million,8
study,8
abundant,8
clearly,8
out,8
artefact,8
feeding,8
numerous,8
dietary,8
figure,8
archaeology,8
indicate,8
when,8
any,8
n,8
size,8
conditions,8
between,8
given,7
behavioural,7
american,7
complex,7
habits,7
first,7
all,7
seems,7
dr,7
possible,7
regarding,7
density,7
upper,7
age,7
could,7
though,7
least,7
butchery,7
likely,7
interpretation,7
already,7
many,7
v,7
number,7
use,7
low,7
present,7
species,7
abundance,7
bk,7
regard,7
animal,7
geographic,7
way,6
carnivorous,6
character,6
du,6
accumulation,6
quantities,6
far,6
back,6
camp,6
represented,6
importance,6
animals,6
w,6
carcasses,6
base,6
well,6
del,6
part,6
london,6
partly,6
elephant,6
suggest,6
led,6
various,6
culture,6
social,6
men,6
less,6
assemblages,6
national,6
plant,6
quantitative,6
must,6
report,6
whether,6
gross,6
major,6
fossil,5
terra,5
review,5
dependence,5
torralba,5
component,5
development,5
since,5
due,5
interest,5
sample,5
extensively,5
palaeolithic,5
effective,5
proportion,5
parts,5
special,5
