WORDCOUNTS,WEIGHT
of,1003
the,966
and,836
in,490
to,356
a,286
that,178
as,173
on,152
agriculture,123
is,120
for,118
or,116
societies,115
are,110
from,107
p,104
food,104
with,102
between,97
domestication,90
this,90
production,82
pp,82
by,79
it,78
plants,71
be,67
not,66
their,61
boundary,60
agricultural,59
middle,59
these,58
human,57
wild,57
species,55
plant,52
i,51
both,50
domesticates,46
have,45
they,44
which,44
also,43
ground,43
such,41
at,40
domesticated,40
developmental,39
transition,37
been,36
one,35
an,35
terms,35
university,34
other,33
more,33
landscape,32
term,32
but,32
has,32
cultivation,32
border,30
when,30
economies,29
general,29
range,29
were,29
different,29
only,28
d,28
no,27
all,26
j,26
than,26
cultural,26
can,26
either,25
seed,25
reliance,25
use,25
owens,25
there,24
conceptual,24
animals,24
m,24
territory,24
american,23
into,23
side,23
some,23
his,23
was,23
zone,23
harris,23
time,23
would,23
valley,23
hunting,22
smith,22
archaeological,22
rather,21
b,21
t,21
management,21
crop,21
eastern,20
r,20
prehistoric,20
new,20
over,20
north,20
even,19
origins,19
line,19
he,19
number,19
any,19
animal,19
foraging,18
gathering,18
very,18
what,18
mesolithic,17
without,17
farming,17
region,17
life,17
should,17
if,16
h,16
resources,16
along,16
subsistence,16
resource,16
procurement,16
agriculturalists,16
often,16
years,16
land,16
g,15
incipient,15
clearly,15
most,15
out,15
initial,15
regions,15
world,15
two,15
situated,15
archaeology,15
cambridge,15
s,14
well,14
having,14
its,14
broad,14
long,14
several,14
up,14
cycle,14
various,14
intervention,14
same,14
many,14
scholars,14
clear,14
systems,14
considered,14
anthropological,14
categories,14
through,14
pathways,14
being,13
europe,13
those,13
interesting,13
across,13
solutions,13
emergence,13
used,13
research,13
efforts,13
do,13
figure,13
natural,13
past,13
particular,13
although,13
interaction,13
way,12
groups,12
complex,12
great,12
usage,12
thus,12
northwest,12
coast,12
another,12
stable,12
particularly,12
while,12
hopewell,12
evidence,12
exclusively,12
does,11
humans,11
crops,11
farmers,11
america,11
development,11
point,11
central,11
journal,11
process,11
important,11
further,11
ford,11
soil,11
activities,11
museum,11
southern,11
reference,11
under,11
considerable,11
simple,11
strategies,11
zvelebil,11
hunters,11
northern,11
relative,11
target,11
e,10
stretches,10
first,10
could,10
within,10
places,10
fig,10
developed,10
w,10
had,10
smithsonian,10
annual,10
economic,10
label,10
yet,10
k,10
paiute,10
consideration,10
where,10
california,10
labels,10
evolutionary,10
dualistic,10
control,10
question,10
caloric,10
defined,10
early,10
sets,9
vol,9
far,9
behavior,9
labor,9
how,9
exploitation,9
because,9
documented,9
employed,9
social,9
society,9
neolithic,9
nuaulu,9
limited,9
single,9
less,9
discussion,9
similar,9
like,9
so,9
deliberate,9
institution,9
changes,9
them,9
researchers,9
zones,9
morphological,9
define,9
specific,9
substantial,9
since,8
appear,8
ways,8
greater,8
least,8
genetic,8
dependence,8
definitional,8
nor,8
drawn,8
basic,8
earlier,8
evolution,8
prehistory,8
perspective,8
appearance,8
academic,8
though,8
good,8
managed,8
populations,8
identified,8
selection,8
forms,8
questions,8
science,8
markers,8
quite,8
set,8
each,8
states,8
c,8
much,8
among,8
phenotypic,7
represent,7
environmental,7
leading,7
subsequent,7
vegetation,7
placement,7
characterize,7
difficulties,7
turn,7
intensive,7
n,7
record,7
basin,7
patterns,7
viewed,7
wide,7
example,7
et,7
successful,7
generally,7
place,7
husbandry,7
perhaps,7
vast,7
largely,7
full,7
analysis,7
fall,7
aboriginal,7
pressures,7
forest,7
anthropology,7
current,7
extent,7
sowing,7
shift,7
given,7
major,7
difficult,6
common,6
large,6
easily,6
nature,6
definition,6
case,6
key,6
possible,6
relatively,6
application,6
tripartite,6
identify,6
conceptually,6
may,6
recognized,6
mountain,6
category,6
organization,6
terminology,6
irrigation,6
based,6
casual,6
inherent,6
centers,6
near,6
horticulture,6
approach,6
change,6
involve,6
appropriate,6
sago,6
f,6
absence,6
practices,6
