WORDCOUNTS,WEIGHT
the,1397
of,1016
and,977
in,570
a,405
et,234
al,233
p,228
to,196
c,171
from,169
is,163
at,161
siberia,156
i,149
with,141
for,129
rcbp,128
paleolithic,127
was,126
j,124
m,123
on,118
lgm,116
v,116
pp,115
are,105
s,105
were,97
that,93
by,92
sites,91
northern,90
upper,86
site,85
late,81
n,78
cultural,73
layer,73
river,71
o,70
human,69
dates,69
archaeol,61
res,61
mammoth,60
springer,59
bone,58
g,57
during,55
quaternary,54
last,53
eastern,53
y,53
l,53
europe,53
eurasia,52
this,52
russian,51
as,45
age,44
pleistocene,44
radiocarbon,44
e,43
be,43
central,42
an,41
glacial,41
not,41
date,40
found,40
western,39
t,39
there,38
some,38
science,38
arctic,37
charcoal,37
material,37
siberian,37
it,36
occupation,35
data,35
archaeological,35
have,33
bones,32
no,32
climate,32
also,32
time,32
east,32
kuzmin,32
d,32
far,31
university,31
r,31
research,31
ice,31
evidence,31
h,30
than,30
these,28
which,28
remains,28
about,27
artifacts,27
or,26
new,26
glaciation,25
palaeolithic,25
f,25
environment,25
maximum,25
plain,24
west,24
journal,24
k,24
stone,23
presence,23
above,23
yenisei,23
anthropology,23
southern,22
may,22
parts,22
dated,22
two,22
akademii,22
depth,22
zenin,22
reviews,21
part,21
below,21
novosibirsk,21
chronology,21
been,21
complex,20
vegetation,20
derevianko,20
most,20
surface,20
basin,20
pollen,20
several,20
more,20
other,20
mainly,20
microblade,19
cores,19
excavated,19
into,18
fig,18
main,18
tools,18
middle,18
cold,18
rossiiskoi,18
but,18
ö,18
conditions,18
one,17
dolukhanov,17
humans,17
van,17
obtained,17
w,17
see,17
b,17
tomsk,17
tseitlin,17
goebel,16
sibirskogo,16
izdatelstvo,16
orlova,16
otdeleniya,16
based,16
faunal,16
international,16
people,16
value,16
where,16
assemblage,16
number,16
velichko,16
although,16
early,16
possible,15
reindeer,15
z,15
arkheologii,15
raw,15
located,15
keates,15
only,15
tundra,15
archaeology,15
global,15
area,15
recent,15
environmental,14
large,14
studenoe,14
angara,14
review,14
taymyr,14
northeastern,14
weichselian,14
its,14
older,14
collected,14
species,14
very,14
information,14
years,14
geoarchaeological,14
association,14
shestakovo,13
conducted,13
modern,13
bp,13
mogochino,13
terrace,13
because,13
climatic,13
published,13
high,13
permafrost,13
trees,13
lake,13
ô,12
severnoi,12
î,12
study,12
prehistory,12
numerous,12
records,12
change,12
level,12
ethnology,12
dating,12
earlier,12
present,12
table,12
associated,12
current,12
world,12
novoselovo,12
woolly,11
studies,11
sheet,11
loam,11
such,11
american,11
ogonki,11
sample,11
even,11
landscapes,11
â,11
near,11
periglacial,11
horizon,11
settlement,11
results,11
single,11
oxford,11
ages,11
perhaps,11
values,11
region,11
when,11
known,11
pétrin,11
ui,11
beringia,11
mamakan,11
russia,11
should,11
if,10
history,10
before,10
asia,10
available,10
has,10
vol,10
excavations,10
paleolit,10
quite,10
span,10
including,10
instituía,10
european,10
existed,10
forest,10
cm,10
sea,10
layers,10
models,10
include,10
between,10
valley,10
does,9
existence,9
mid,9
due,9
compared,9
after,9
svezhentsev,9
traces,9
important,9
shikaevka,9
used,9
structures,9
second,9
palaeoecology,9
many,9
water,9
end,9
covered,9
wood,9
original,9
situated,9
made,9
top,9
so,9
antiquity,9
series,9
cal,9
according,9
adaptation,9
paleolita,9
sungir,9
etnografii,9
km,9
north,9
major,9
mansi,8
position,8
first,8
all,8
holocene,8
along,8
thus,8
eurasian,8
oo,8
loams,8
lisitsyn,8
sandy,8
boreas,8
hoffecker,8
prehistoric,8
fedoseeva,8
population,8
scale,8
directly,8
problemy,8
formations,8
regions,8
least,8
small,8
alluvial,8
up,8
microblades,8
identified,8
limited,8
academy,8
technology,8
bar,8
megafaunal,8
subfossil,8
geography,8
less,8
planetary,8
perspectives,8
did,8
sheets,8
summary,8
mostly,7
south,7
common,7
northeast,7
might,7
seems,7
nature,7
primary,7
includes,7
dynamics,7
na,7
environments,7
tarachikha,7
ocean,7
younger,7
tarasov,7
stratigraphie,7
geology,7
artifact,7
few,7
st,7
society,7
critical,7
materials,7
ams,7
light,7
locality,7
model,7
frequency,7
matrix,7
range,7
discovered,7
lakes,7
period,7
plant,7
dry,7
especially,7
can,7
transbaikal,7
today,7
selemdzha,7
forests,7
sciences,7
abramova,7
mongolia,7
type,7
extent,7
sediments,7
moscow,7
chicago,7
now,6
institut,6
mountains,6
they,6
true,6
analecta,6
po,6
eye,6
calibrated,6
lower,6
sources,6
reconstructions,6
localities,6
asl,6
ii,6
hunting,6
situ,6
within,6
america,6
paleogeography,6
reconstruction,6
throughout,6
component,6
sp,6
zelikson,6
krasny,6
basic,6
direct,6
show,6
leidensia,6
could,6
baikal,6
further,6
record,6
isotope,6
well,6
related,6
personal,6
vasilievsky,6
il,6
radiouglerodnaya,6
medvedev,6
fully,6
yrs,6
using,6
khronologiya,6
horizons,6
stratigraphy,6
needles,6
mammal,6
same,6
svendsen,6
golden,6
channel,6
valleys,6
another,6
assemblages,6
use,6
three,6
pozdny,6
hunters,6
occupied,6
who,6
altai,6
complexes,6
each,6
correspond,6
different,6
steppe,6
tailored,6
pavlov,6
given,6
through,6
azii,6
formation,6
ineshin,6
leiden,6
sakhalin,6
much,6
praehistorica,6
paleoenvironment,5
glaciers,5
later,5
represent,5
extreme,5
contradicts,5
total,5
belong,5
case,5
evaluation,5
activity,5
fragment,5
reservoir,5
andel,5
bronk,5
communication,5
kultury,5
without,5
represented,5
their,5
cave,5
changes,5
possibly,5
colder,5
lugovskoe,5
recovered,5
sartan,5
problems,5
suggested,5
my,5
drainage,5
called,5
evraziiskogo,5
recently,5
produced,5
vo,5
instituta,5
reflect,5
approach,5
earth,5
reliable,5
cool,5
industry,5
latest,5
populations,5
vasilevski,5
still,5
dwellings,5
us,5
patom,5
volume,5
pleniglacial,5
shows,5
occupations,5
fragments,5
patterns,5
nauk,5
adjacent,5
mammalian,5
accepted,5
de,5
degree,5
ob,5
larch,5
clear,5
co,5
general,5
mountain,5
we,5
yakutia,5
byzovaya,5
returned,5
es,5
geographic,5
der,5
colonization,5
u,5
destroyed,5
vostochnoi,5
problem,5
institute,5
secure,5
shlenka,5
both,5
presented,5
conventional,5
