WORDCOUNTS,WEIGHT
the,1298
and,1282
of,1155
in,818
a,361
to,343
by,175
pp,171
human,167
from,160
on,157
for,155
paleolithic,151
are,142
that,129
as,125
early,124
at,121
is,120
j,116
et,114
r,112
m,109
middle,100
with,92
university,91
de,87
journal,85
c,79
new,78
upper,77
this,77
archaeological,77
were,76
hominids,73
hominid,72
p,71
or,70
some,69
these,66
h,65
e,64
g,63
l,63
late,63
pleistocene,62
evolution,62
large,61
prey,61
hunting,60
an,58
have,58
s,56
also,56
ungulate,55
food,54
more,54
d,53
t,52
not,52
di,51
their,49
b,48
may,47
science,47
foraging,45
lower,45
be,45
europe,44
small,44
kya,44
evidence,43
o,42
modern,42
homo,42
cave,41
n,41
spread,41
anthropology,41
american,40
other,40
population,40
k,40
stone,39
but,39
it,38
bone,38
carnivory,38
earliest,38
humans,37
species,37
geographic,37
exploitation,36
van,35
populations,34
time,34
among,34
w,33
age,33
most,33
f,33
they,32
western,32
animals,32
current,32
animal,32
later,31
i,31
sites,31
stiner,31
meat,31
eurasia,30
behavior,30
than,30
was,30
prehistoric,30
about,30
palaeolithic,29
social,29
la,29
bones,28
predators,28
no,28
many,28
use,28
role,28
archaeology,27
first,27
research,27
grotta,27
can,27
such,26
site,26
during,26
southern,26
been,26
remains,26
anthropological,25
one,24
du,24
asia,24
niche,24
mesolithic,24
faunal,24
cultural,24
tools,24
only,24
cambridge,24
israel,24
which,24
between,24
northern,23
central,22
review,22
changes,22
well,22
few,22
years,22
change,21
world,21
technology,21
patterns,21
much,21
into,20
after,20
evolutionary,20
africa,20
antiquity,20
over,20
game,20
before,19
cases,19
occupation,19
because,19
del,19
ecological,19
transition,19
although,19
if,18
princeton,18
hayonim,18
implications,18
last,18
vol,18
plant,18
york,18
subsistence,18
origins,18
artifacts,18
italy,18
adaptations,18
carnivores,18
what,18
african,18
recent,18
nature,17
very,17
domestication,17
shifts,17
oxford,17
international,16
resources,16
academic,16
even,16
levant,16
diet,16
record,16
scavenging,16
part,16
evolved,16
natufian,16
predatory,16
natural,16
des,16
chicago,16
easily,15
history,15
y,15
resource,15
its,15
likely,15
competition,15
processing,15
weapons,15
foragers,14
there,14
marine,14
eastern,14
epipaleolithic,14
greater,14
trends,14
ana,14
east,14
fire,14
carnivore,14
range,14
high,14
could,14
efficiency,14
series,14
densities,14
long,13
certainly,13
all,13
relatively,13
prehistory,13
spotted,13
near,13
neolithic,13
south,13
spain,13
mammals,13
dimensions,13
them,13
nonhuman,13
environmental,12
great,12
thus,12
interspecific,12
energy,12
behavioral,12
glacial,12
study,12
where,12
ecology,12
made,12
assemblages,12
mousterian,12
relative,12
european,12
chimpanzees,12
marrow,12
must,12
colonization,12
did,12
both,12
france,12
major,12
common,11
groups,11
carnivorous,11
diversity,11
dd,11
carni,11
fig,11
how,11
en,11
certain,11
generally,11
studies,11
gathering,11
had,11
information,11
least,11
when,11
production,11
trophic,11
available,11
less,11
low,11
times,11
hunters,11
paris,11
mortality,11
different,11
through,11
vory,11
tortoises,11
wild,11
conditions,11
those,10
prédation,10
old,10
yarimburgaz,10
emergence,10
important,10
basis,10
annual,10
culture,10
same,10
bar,10
demographic,10
il,10
perhaps,10
period,10
perspectives,10
cultures,10
climate,10
proceedings,10
press,10
techniques,10
national,10
fauna,10
north,10
true,9
rapid,9
latitudes,9
simple,9
quaternary,9
case,9
fossils,9
out,9
shellfish,9
della,9
eurasian,9
body,9
russian,9
breadth,9
grew,9
