WORDCOUNTS,WEIGHT
the,8
of,7
archaeological,3
and,3
volume,3
to,2
on,2
reprinted,2
journal,2
reprint,2
this,2
research,2
have,2
original,2
some,2
perspective,1
in,1
may,1
omitted,1
from,1
marisa,1
service,1
ny,1
add,1
number,1
baffles,1
company,1
ornaments,1
an,1
available,1
publisher,1
by,1
best,1
features,1
emergence,1
as,1
page,1
printed,1
a,1
was,1
pagination,1
advertisements,1
universal,1
been,1
note,1
irregular,1
copy,1
not,1
lawrence,1
volumes,1
cases,1
which,1
do,1
with,1
joãozilhão,1
fontana,1
full,1
russell,1
value,1
reproduced,1
h,1
edition,1
periodicals,1
permission,1
fortifications,1
quick,1
paper,1
scholarly,1
origins,1
