WORDCOUNTS,WEIGHT
the,1557
of,1003
and,739
in,675
a,428
to,324
that,186
pp,146
archaeoastronomy,143
at,124
on,114
as,109
de,107
for,106
university,106
is,89
with,89
astronomical,88
american,87
have,85
new,81
by,80
an,79
astronomy,79
ancient,79
maya,76
j,72
from,67
f,64
it,60
e,58
which,54
sun,53
be,53
r,52
been,52
was,50
one,48
this,48
has,47
m,46
alignments,45
also,44
mexico,44
are,44
c,44
its,43
d,41
en,40
calendar,40
orientation,40
or,40
i,39
archaeological,39
h,38
their,38
time,38
texas,37
were,37
s,36
teotihuacan,36
these,36
la,36
g,34
p,34
mesoamerican,34
world,34
b,32
more,30
sky,30
city,30
they,29
studies,29
york,29
no,28
mesoamerica,27
some,27
v,27
solar,27
antiquity,27
there,26
el,26
record,26
americas,26
into,25
site,24
most,24
native,24
not,24
cambridge,24
other,23
l,23
classic,23
between,23
center,22
may,22
architecture,22
about,22
such,21
y,21
journal,21
would,21
evidence,21
north,21
inca,20
ritual,20
aveni,20
del,20
all,20
number,20
group,19
medicine,19
out,19
cultural,19
sites,19
horizon,19
research,19
ceque,19
science,19
building,19
study,18
et,18
where,18
nacional,18
orientations,18
t,17
latin,17
w,17
archaeology,17
culture,17
two,17
role,17
celestial,17
cuzco,16
archaeoastronomical,16
might,16
written,16
ethnoastronomy,16
international,16
austin,16
when,16
oxford,16
lunar,16
codex,16
alignment,15
sacred,15
along,15
well,15
data,15
knowledge,15
but,15
solstice,15
can,15
series,15
press,15
history,14
point,14
chichén,14
zenith,14
los,14
part,14
place,14
south,14
what,14
although,14
first,13
british,13
dates,13
than,13
space,13
could,13
universidad,13
art,13
published,13
field,13
us,13
bar,13
three,13
we,13
who,13
temple,13
axis,13
both,13
among,13
order,12
served,12
his,12
how,12
basic,12
had,12
prehistoric,12
he,12
many,12
see,12
upon,12
so,12
structure,12
over,12
form,12
case,11
possible,11
review,11
four,11
view,11
events,11
planning,11
buildings,11
society,11
ceremonial,11
museum,11
same,11
only,11
instituto,11
contemporary,11
wheel,11
lines,11
directions,11
cultures,11
precision,11
early,11
way,10
those,10
system,10
east,10
central,10
rising,10
n,10
based,10
basis,10
work,10
horn,10
employed,10
dresden,10
astronomically,10
copan,10
plan,10
cosmos,10
made,10
architectural,10
southwest,10
stars,10
andean,10
calendrical,10
precise,10
calendars,10
set,10
them,10
middle,10
through,10
autónoma,10
our,10
hypothesis,10
oriented,9
star,9
western,9
together,9
venus,9
papers,9
ad,9
regarding,9
old,9
cosmic,9
observatory,9
days,9
huacas,9
suggested,9
because,9
london,9
year,9
during,9
aztec,9
structures,9
arquitectura,9
san,9
light,9
day,9
period,9
codices,9
often,9
practice,9
different,9
proposed,9
passage,9
seasonal,9
antropología,9
while,9
phenomena,9
equinox,9
little,9
much,9
investigaciones,8
college,8
stone,8
annals,8
planting,8
great,8
nm,8
since,8
templo,8
itzá,8
k,8
observations,8
ceremony,8
appear,8
appearance,8
found,8
big,8
gods,8
people,8
popular,8
earth,8
cosmology,8
maxwell,8
located,8
wheels,8
academy,8
rock,8
state,8
bauer,8
hypotheses,8
analysis,8
itself,8
shadow,8
natural,8
each,8
las,8
references,8
given,8
area,8
should,8
complex,7
mexican,7
round,7
seems,7
nature,7
last,7
america,7
west,7
pecked,7
via,7
landscape,7
importance,7
special,7
elsewhere,7
dumbarton,7
line,7
example,7
rituals,7
own,7
arqueoastronomía,7
once,7
toward,7
ideology,7
argues,7
significant,7
largely,7
anasazi,7
mayan,7
publication,7
points,7
like,7
palenque,7
bulletin,7
un,7
detailed,7
markers,7
construction,7
table,7
associated,7
measurements,7
anthropology,7
specialized,7
cities,7
month,7
inscriptions,7
exhibit,7
years,7
remains,7
recent,7
cross,7
ca,7
difficult,6
modern,6
standstills,6
season,6
monte,6
principles,6
origin,6
current,6
méxico,6
existence,6
vol,6
determined,6
interdisciplinary,6
thus,6
madrid,6
santa,6
geometry,6
times,6
averi,6
similar,6
contributions,6
plaza,6
statistical,6
iconography,6
uses,6
deal,6
late,6
related,6
positions,6
literature,6
pyramid,6
ethnohistoric,6
mesoamericana,6
paisaje,6
cycle,6
various,6
comparative,6
tropical,6
observer,6
social,6
temples,6
ch,6
understanding,6
assemblages,6
use,6
questions,6
general,6
after,6
especially,6
ceques,6
investigators,6
sunrise,6
anthropological,6
symbolic,6
known,6
control,6
connection,6
setting,6
historical,6
past,6
places,6
according,6
dearborn,6
whether,6
institute,6
mayor,6
indians,6
need,6
observation,6
carved,5
now,5
machu,5
groups,5
shrines,5
large,5
zeilik,5
almanacs,5
myth,5
tied,5
position,5
puuc,5
creation,5
implications,5
taken,5
heavens,5
highland,5
cerro,5
context,5
primary,5
chronicler,5
astronomers,5
poverty,5
rather,5
across,5
watch,5
unwritten,5
cosmovision,5
tower,5
key,5
arqueología,5
stonehenge,5
beyond,5
concerning,5
ziolkowski,5
dc,5
greater,5
moon,5
prehispánica,5
further,5
cuadernos,5
method,5
information,5
having,5
used,5
ruggles,5
even,5
symbolism,5
device,5
reliable,5
several,5
june,5
annual,5
results,5
likely,5
units,5
arrangement,5
still,5
standing,5
southern,5
department,5
power,5
mark,5
pattern,5
do,5
perhaps,5
another,5
discussion,5
expression,5
summer,5
high,5
latter,5
pleiades,5
petroglyphs,5
worldview,5
relationship,5
astronomies,5
window,5
plains,5
months,5
environment,5
temporal,5
offers,5
know,5
believe,5
did,5
far,5
phd,5
proceedings,5
theory,5
thames,5
centro,5
plans,5
come,5
course,5
include,5
states,5
vistas,5
methodology,5
earthworks,5
pillars,5
does,4
common,4
concerned,4
stood,4
functional,4
mars,4
manuscript,4
observatories,4
decade,4
cycles,4
royal,4
archaeologists,4
specifically,4
ii,4
containing,4
layout,4
chroniclers,4
survey,4
lodge,4
concepts,4
side,4
hopewell,4
marked,4
very,4
open,4
human,4
chaco,4
astronómicas,4
tables,4
interest,4
montana,4
elements,4
garcilaso,4
cardinal,4
find,4
critique,4
though,4
ma,4
huánuco,4
megalithic,4
template,4
derived,4
cave,4
hawkins,4
monumental,4
civilizations,4
synodic,4
house,4
expressed,4
came,4
location,4
public,4
called,4
centers,4
iconographie,4
posited,4
war,4
yucatán,4
viewed,4
shape,4
prominent,4
records,4
long,4
marking,4
count,4
hopewellian,4
suggest,4
intervals,4
dedicated,4
antizenith,4
provided,4
will,4
orientaciones,4
mesa,4
make,4
aligned,4
religious,4
single,4
calendario,4
under,4
historia,4
ethnographic,4
al,4
rise,4
functioned,4
oral,4
fundamental,4
geometrical,4
discussed,4
forms,4
etnoastronomía,4
empire,4
uaxactun,4
local,4
diverse,4
situated,4
zuidema,4
bear,4
helps,4
telescope,4
significance,4
historic,4
accurate,4
least,4
imagination,4
astronomía,4
problems,4
heliacal,4
attention,4
carried,4
today,4
five,4
practical,4
vertical,4
mounds,4
any,4
following,4
must,4
constituted,4
