WORDCOUNTS,WEIGHT
the,592
of,427
and,254
in,219
a,155
from,102
is,84
room,78
to,74
house,73
dates,68
are,67
canyon,62
at,61
kiva,58
with,57
were,49
this,49
by,48
cliff,46
cutting,46
two,44
for,44
on,44
sites,43
as,42
roof,42
beam,42
beams,39
johnson,37
these,35
samples,35
rooms,34
was,33
date,33
which,31
construction,30
lion,28
early,28
mesa,26
one,26
an,26
be,26
or,25
site,24
other,24
primary,24
that,23
activity,21
logs,21
verde,21
dwellings,20
hoy,20
species,20
tree,19
loose,19
its,19
building,19
not,18
wall,18
may,17
most,17
all,17
planks,16
only,16
material,16
has,16
crib,15
structural,15
analysis,15
nine,15
west,15
use,15
several,15
between,15
their,14
ring,14
dated,14
it,13
occupation,13
clusters,13
ruin,13
noncutting,13
have,13
collected,13
earlier,13
log,12
secondary,12
there,12
wood,12
used,12
below,12
breternitz,12
roofing,12
l,11
nest,11
about,11
university,11
but,11
colorado,11
s,11
eagle,11
kivas,11
some,11
pine,11
sample,11
o,10
no,10
fortified,10
reuse,10
cluster,10
section,10
four,10
slope,10
also,10
situ,10
side,10
during,10
overhang,10
closing,10
ponderosa,10
research,10
latest,10
single,10
east,10
interpretation,9
into,9
small,9
indicate,9
talus,9
outside,9
number,9
data,9
both,9
field,9
area,9
probably,9
roofed,9
does,8
architecture,8
growth,8
been,8
total,8
same,8
upper,8
figure,8
cut,8
i,8
well,8
dating,8
intact,8
roofs,8
six,8
structure,8
present,8
occur,8
periods,7
lintel,7
note,7
five,7
support,7
horizontal,7
masonry,7
could,7
end,7
juniper,7
growing,7
seven,7
terminal,7
reused,7
period,7
elements,7
journal,7
built,7
later,6
fall,6
system,6
cit,6
indian,6
many,6
found,6
cultural,6
within,6
appears,6
duplicates,6
r,6
made,6
region,6
indicating,6
where,6
place,6
structures,6
laboratory,6
three,6
sampled,6
op,6
national,6
preservation,6
c,6
than,6
arizona,6
tsegi,5
poor,5
high,5
second,5
indicated,5
specimen,5
table,5
units,5
rock,5
supports,5
restricted,5
ledge,5
she,5
timbers,5
surface,5
symbols,5
constructed,5
rings,5
long,5
more,5
preference,5
season,5
each,5
reveals,5
while,5
diameter,5
ventilator,5
interpretations,5
ruins,5
form,5
distribution,5
smtumr,5
vol,5
q,5
first,5
full,5
layer,5
archaeological,5
d,5
suggest,5
distinct,5
around,5
observed,5
activities,5
difficult,4
due,4
identification,4
level,4
main,4
across,4
mountain,4
levels,4
nearly,4
after,4
eight,4
remaining,4
certain,4
placed,4
aspen,4
park,4
included,4
any,4
n,4
numbers,4
series,4
lower,4
being,4
known,4
m,4
areas,4
phase,4
blocks,4
appendix,4
report,4
iii,4
larger,4
evident,4
none,4
because,4
cannot,4
aspects,4
another,4
original,4
basis,4
condition,4
primaries,4
entire,4
slopes,4
example,4
collection,4
story,4
timber,4
we,4
evidence,4
pilasters,4
ute,4
g,4
architectural,4
century,4
obtained,4
probable,4
abundant,4
ct,4
supported,4
kinds,4
presence,4
canyons,4
ends,4
provided,4
chronological,3
span,3
portion,3
unstable,3
partially,3
front,3
his,3
if,3
represent,3
decades,3
pattern,3
mortar,3
mile,3
they,3
sequences,3
collapsed,3
derived,3
study,3
assigned,3
responsible,3
earl,3
space,3
sandstone,3
occupies,3
mud,3
chronology,3
abandonment,3
presumably,3
associated,3
before,3
finely,3
bruce,3
floor,3
incomplete,3
shorter,3
either,3
reroofing,3
jeffrey,3
originally,3
available,3
mutually,3
utilization,3
identified,3
addition,3
had,3
location,3
head,3
access,3
fallen,3
renovation,3
clearly,3
complete,3
base,3
