WORDCOUNTS,WEIGHT
the,364
of,240
and,212
in,139
a,116
i,90
to,87
source,78
obsidian,61
by,49
with,40
is,39
clay,36
was,36
r,36
were,36
from,33
foam,32
new,31
for,30
as,30
on,30
be,28
archaeological,24
p,23
at,22
j,22
f,22
analysis,21
university,20
are,20
that,19
bone,19
artifacts,19
not,18
their,17
northern,17
inclusions,17
particles,17
southern,17
between,17
h,16
group,15
t,15
study,15
this,15
c,15
an,14
results,14
mexico,14
can,14
texas,14
it,13
w,13
specimens,13
e,12
g,12
l,12
than,12
these,12
more,12
has,12
d,12
cit,11
sources,11
s,11
de,11
field,11
note,11
figure,11
into,10
all,10
spray,10
case,10
using,10
or,10
jemez,10
which,10
table,10
news,10
fluorescence,9
body,9
journal,9
based,9
initial,9
crushed,9
its,9
short,9
added,9
grog,9
after,9
toledo,9
been,9
natural,9
n,9
chemical,9
grants,9
groups,8
sample,8
b,8
contributions,8
characterization,8
obsidians,8
synthetic,8
temper,8
commercial,8
studies,7
cerro,7
canyon,7
mm,7
elements,7
identification,7
had,7
could,7
near,7
et,7
alluvial,7
loc,7
but,7
specimen,7
tiles,7
clays,7
number,7
volcanic,7
mountains,6
east,6
some,6
possible,6
canovas,6
no,6
archaeometry,6
shell,6
acetone,6
most,6
m,6
appearance,6
contrast,6
research,6
ridge,6
v,6
less,6
ceramic,6
insulation,6
samples,6
k,6
methodist,6
materials,6
agua,5
before,5
composition,5
application,5
geochemical,5
bones,5
exposed,5
relatively,5
thin,5
site,5
baugh,5
image,5
air,5
cut,5
found,5
radiodensity,5
because,5
fired,5
when,5
will,5
various,5
grande,5
hester,5
removal,5
use,5
examination,5
individual,5
mountain,5
standard,5
order,5
unusual,5
sections,5
banco,5
readily,5
cm,5
sierra,5
maryland,5
encased,5
while,5
cluster,5
techniques,5
prepared,5
amant,5
xeroradiography,5
should,5
determine,4
polvadera,4
they,4
one,4
xrf,4
sr,4
artificially,4
containing,4
studied,4
state,4
characterize,4
along,4
concentrations,4
particle,4
plaster,4
four,4
plateau,4
method,4
applying,4
though,4
applied,4
well,4
apparent,4
used,4
during,4
mineral,4
pot,4
he,4
same,4
rabbit,4
department,4
mitchell,4
other,4
appeared,4
plate,4
distance,4
rio,4
upon,4
deposits,4
three,4
op,4
mount,4
sands,4
irregular,4
angular,4
sourcing,4
set,4
over,4
paper,4
protective,4
reported,4
surface,4
element,4
major,4
if,3
indicated,3
introduction,3
large,3
easily,3
baker,3
latent,3
differences,3
within,3
debitage,3
side,3
radiodense,3
fine,3
rhyolite,3
kourion,3
human,3
pen,3
cases,3
petrographic,3
weight,3
geological,3
pueblo,3
wet,3
may,3
recognized,3
without,3
his,3
similar,3
creek,3
cave,3
firing,3
river,3
cost,3
nb,3
prehistoric,3
identifying,3
concentration,3
produced,3
placed,3
granite,3
hopkins,3
geology,3
distances,3
suggest,3
tested,3
archaeology,3
sharp,3
few,3
part,3
xerox,3
activation,3
edges,3
fractured,3
under,3
al,3
noted,3
technique,3
areas,3
