WORDCOUNTS,WEIGHT
the,765
of,520
and,322
in,198
a,158
to,129
with,68
is,67
roman,66
this,61
as,61
that,59
area,58
on,56
was,56
by,56
town,54
survey,53
from,49
city,46
for,41
some,38
were,38
aerial,38
be,38
at,37
urban,37
our,37
an,34
potentia,32
it,30
we,29
are,26
m,24
field,24
potenza,24
can,24
also,23
data,22
during,21
or,21
archaeological,21
central,20
excavations,20
archaeology,20
have,20
integrated,20
century,19
these,19
valley,19
di,18
surveys,18
site,18
geophysical,17
de,17
urbanization,17
part,17
results,17
but,17
verhoeven,17
wall,17
large,16
late,16
surface,16
its,16
marche,16
regular,16
building,16
e,15
excavation,15
all,15
research,15
street,15
italy,15
several,14
which,14
not,14
temple,14
first,13
such,13
magnetometer,13
et,13
photographs,13
western,12
other,12
development,12
x,12
grid,12
their,12
most,12
work,12
del,12
more,12
new,12
streets,12
detailed,12
very,12
early,12
now,11
adriatic,11
near,11
well,11
revealed,11
settlement,11
still,11
ghent,11
serenelli,11
topography,11
different,11
information,11
history,10
into,10
forum,10
parts,10
river,10
sites,10
bc,10
systematic,10
buildings,10
presence,10
finds,10
southern,10
ancient,10
two,10
only,10
made,10
circuit,10
although,10
major,10
gis,9
they,9
use,9
thanks,9
along,9
main,9
coastal,9
intensive,9
location,9
further,9
photography,9
project,9
up,9
about,9
al,9
blocks,9
crop,9
seen,9
beach,9
evidence,9
per,8
center,8
long,8
topographic,8
journal,8
no,8
study,8
marks,8
out,8
northern,8
structures,8
artifact,8
excavated,8
suggest,8
south,8
ne,8
towns,8
many,8
road,8
probably,8
colony,8
classical,8
romana,8
three,8
been,8
series,8
over,8
delle,8
remains,8
north,8
mostly,7
studies,7
there,7
studi,7
fine,7
than,7
geert,7
university,7
oblique,7
had,7
zone,7
has,7
around,7
when,7
fieldwalking,7
housing,7
number,7
region,7
clear,7
gate,7
la,7
figure,7
papers,7
ditch,7
according,7
almost,7
much,7
insulae,7
complex,6
total,6
rome,6
available,6
boullart,6
british,6
eastern,6
corner,6
catharina,6
ridge,6
after,6
space,6
resistivity,6
actus,6
traces,6
mapping,6
density,6
used,6
whole,6
fully,6
visible,6
republican,6
materials,6
identified,6
same,6
funerary,6
areas,6
where,6
local,6
understanding,6
mosaic,6
full,6
support,6
centuries,6
school,6
percossi,6
particular,6
integration,6
images,6
later,5
one,5
modern,5
seems,5
date,5
ad,5
possible,5
west,5
since,5
geomorphological,5
extramural,5
surrounded,5
concentrations,5
ha,5
antieke,5
walls,5
developed,5
connected,5
sanctuary,5
photos,5
allow,5
could,5
found,5
wide,5
approach,5
good,5
small,5
preliminary,5
chronological,5
short,5
inhabited,5
interpretation,5
chronology,5
rectangular,5
already,5
onwards,5
semey,5
plan,5
time,5
patterns,5
less,5
original,5
campaigns,5
vertical,5
bulletin,5
life,5
tiber,5
piceno,5
must,5
civic,5
report,5
historical,5
annual,5
middle,5
both,5
beschaving,5
techniques,5
geoarchaeological,5
campaign,5
between,5
immediately,5
oriented,4
defenses,4
edvige,4
likely,4
plowed,4
before,4
thank,4
those,4
within,4
system,4
side,4
helene,4
italian,4
intramural,4
elements,4
houses,4
sensing,4
square,4
sw,4
remote,4
rescue,4
monuments,4
clearly,4
generally,4
suggested,4
result,4
based,4
patrick,4
public,4
knowledge,4
department,4
il,4
sector,4
least,4
quite,4
soil,4
limited,4
roads,4
direction,4
frank,4
nondestructive,4
morgan,4
under,4
us,4
shops,4
towards,4
fact,4
pattern,4
fragments,4
outside,4
ground,4
necessary,4
sides,4
low,4
times,4
period,4
general,4
gates,4
features,4
collected,4
earlier,4
latter,4
carried,4
pvs,4
team,4
methods,4
analysis,4
stratigraphic,4
here,4
vermeulen,4
seem,4
particularly,4
rural,4
sectors,4
livy,4
leaving,4
belgium,4
years,4
era,4
abandoned,4
should,4
built,4
close,4
edge,3
important,3
medieval,3
deduced,3
conducted,3
approaches,3
former,3
du,3
certainly,3
ii,3
taken,3
anomalies,3
confirmed,3
layout,3
link,3
real,3
magnetometry,3
i,3
feature,3
integrate,3
context,3
linear,3
east,3
portico,3
beni,3
zones,3
etc,3
orthogonal,3
collection,3
della,3
phase,3
terra,3
scese,3
initial,3
attested,3
sample,3
old,3
wares,3
may,3
identification,3
exact,3
landscape,3
una,3
completely,3
se,3
ongoing,3
monumental,3
possibly,3
dated,3
air,3
quarters,3
four,3
flights,3
readings,3
beyond,3
monitoring,3
arable,3
occupation,3
war,3
soprintendenza,3
earthquake,3
cannot,3
because,3
network,3
artifacts,3
impero,3
floors,3
