WORDCOUNTS,WEIGHT
the,1241
of,1108
and,897
in,562
to,342
a,307
desert,260
that,202
i,197
west,153
is,148
this,133
for,130
culture,116
nomads,115
by,105
as,103
on,96
these,91
are,91
groups,88
have,88
from,86
were,85
with,85
new,83
or,81
pp,78
which,78
bp,72
p,71
such,63
archaeological,63
american,61
subsistence,60
it,55
j,55
great,55
be,54
other,52
an,52
r,51
not,51
areas,50
region,50
settlement,48
university,47
basin,46
was,46
sedentary,46
but,45
their,44
been,44
different,43
into,40
regions,40
southern,40
more,40
exchange,40
s,39
cultural,39
nuclear,39
local,39
d,39
northern,38
l,37
sites,36
also,36
has,35
prehistory,35
patterns,35
between,35
arizona,35
agriculture,34
at,33
they,33
some,33
both,33
prehistoric,32
many,32
economic,31
one,30
important,30
villagers,30
communities,30
upham,30
agricultural,30
k,29
because,29
archaeologists,28
social,28
anasazi,28
southwest,28
material,28
all,27
g,27
may,27
w,27
record,27
regional,27
adaptive,27
southwestern,26
most,26
m,26
fremont,26
c,26
interaction,26
archaeology,25
h,25
after,25
sedentism,25
ii,24
research,24
western,23
villages,23
often,23
over,23
styles,22
central,22
during,22
about,22
described,22
spread,22
mexico,22
among,22
north,22
networks,21
out,21
few,21
mesa,21
time,21
assemblages,21
period,21
agriculturalists,21
through,21
variability,21
area,21
numic,21
village,20
b,20
ceramic,20
style,20
especially,20
common,19
political,19
eastern,19
relationships,19
than,19
across,19
nevada,19
virgin,19
who,19
much,19
e,18
changes,18
term,18
late,18
et,18
pattern,18
strategies,18
use,18
food,18
can,18
peoples,18
paper,18
smithsonian,17
populations,17
variation,17
systems,17
must,17
natural,17
although,17
design,16
diversity,16
change,16
f,16
general,16
probably,16
following,16
antiquity,16
hunting,15
those,15
vol,15
human,15
museum,15
landscape,15
only,15
state,15
present,15
black,15
anthropological,15
colorado,15
masonry,14
there,14
mogollon,14
pithouse,14
river,14
handbook,14
part,14
describe,14
range,14
years,14
history,13
within,13
continuum,13
developments,13
appear,13
had,13
histories,13
when,13
intensification,13
cultures,13
information,13
became,13
conditions,13
increased,13
archaic,13
early,13
if,12
large,12
papers,12
point,12
hohokam,12
journal,12
population,12
gathering,12
intensive,12
lithic,12
sosi,12
my,12
used,12
broad,12
earlier,12
pottery,12
began,12
environment,12
historical,12
remains,12
stylistic,11
maize,11
x,11
even,11
process,11
locally,11
idaho,11
appears,11
residential,11
south,11
materials,11
single,11
shifting,11
number,11
california,11
indicate,11
cambridge,11
linguistic,10
mobility,10
nomadic,10
adopted,10
upper,10
utah,10
found,10
world,10
above,10
two,10
adaptations,10
sociopolitical,10
continued,10
geographic,10
each,10
past,10
spatial,10
kinds,9
last,9
primary,9
warfare,9
development,9
refer,9
response,9
like,9
site,9
how,9
emergence,9
explain,9
could,9
shared,9
circa,9
ceramics,9
produced,9
jornada,9
artifact,9
habitations,9
suggest,9
expansion,9
us,9
no,9
oregon,9
made,9
ties,9
points,9
relation,9
structure,9
frontier,9
associated,9
known,9
form,9
generally,9
given,9
commodities,9
wild,9
major,9
dynamic,8
environmental,8
group,8
settlements,8
first,8
disappearance,8
products,8
resources,8
conflict,8
thus,8
fig,8
acholi,8
using,8
york,8
certain,8
t,8
beyond,8
occupation,8
well,8
network,8
data,8
its,8
structures,8
trading,8
order,8
annual,8
periods,8
noted,8
understanding,8
including,8
ideas,8
would,8
plant,8
high,8
lovelock,8
we,8
inhabitants,8
transformed,8
sequences,8
evolution,8
existed,8
any,8
east,8
believe,8
distinctive,8
them,8
while,8
transition,8
evidence,8
pathways,8
substantial,8
traditional,8
focus,8
strong,8
cultigens,7
way,7
names,7
mosaic,7
replaced,7
greater,7
anthropology,7
occurred,7
before,7
variety,7
contact,7
explaining,7
might,7
nature,7
origin,7
visibility,7
phase,7
characteristic,7
lifestyles,7
beginning,7
dry,7
basic,7
argued,7
dc,7
result,7
neighboring,7
prescott,7
tools,7
reflect,7
aikens,7
involved,7
likely,7
logistical,7
marginal,7
same,7
ethnographic,7
idea,7
crop,7
farming,7
forms,7
adjacent,7
do,7
v,7
where,7
vast,7
trade,7
low,7
three,7
logistics,7
ecological,7
referred,7
transformation,7
interpretive,7
variable,7
iii,7
plateaus,7
goods,7
what,7
less,7
seasonal,7
should,7
salt,7
chicago,7
frequent,6
complex,6
lower,6
long,6
localities,6
implications,6
system,6
plains,6
projectile,6
framework,6
throughout,6
relatively,6
storage,6
developed,6
environments,6
whiteware,6
parts,6
typologies,6
linked,6
permanent,6
view,6
centers,6
facilities,6
purpose,6
people,6
around,6
several,6
essentially,6
production,6
various,6
com,6
provide,6
fact,6
paiute,6
gray,6
existing,6
native,6
assemblage,6
degree,6
classes,6
lake,6
manufactured,6
significant,6
procurement,6
processes,6
historic,6
language,6
decorated,6
times,6
architectural,6
characterized,6
provides,6
latter,6
study,6
occupied,6
connections,6
analysis,6
pithouses,6
habitation,6
did,6
argue,6
very,6
barth,6
jennings,6
illinois,6
protohistoric,6
include,6
southeastern,6
territories,6
themselves,6
valley,6
recent,6
margins,5
later,5
created,5
represent,5
affected,5
mountains,5
essays,5
considerations,5
archae,5
neolithic,5
text,5
feature,5
failures,5
greatly,5
con,5
occasional,5
key,5
far,5
labor,5
includes,5
spectrum,5
dynamics,5
neighbors,5
tucson,5
snake,5
kind,5
perspective,5
defensive,5
risk,5
connected,5
importance,5
creek,5
factors,5
plog,5
az,5
arid,5
provinces,5
established,5
cotton,5
problems,5
wyoming,5
hantman,5
appearance,5
mcc,5
designations,5
line,5
concept,5
cibola,5
issues,5
lifeways,5
own,5
distances,5
highly,5
investigations,5
portions,5
activities,5
san,5
etc,5
kiva,5
transformations,5
climatic,5
department,5
pological,5
others,5
sedentarization,5
pointed,5
water,5
anthro,5
larger,5
man,5
honor,5
see,5
perhaps,5
cohonina,5
discussion,5
unpredictable,5
so,5
pro,5
species,5
note,5
society,5
primarily,5
earliest,5
changing,5
nomadism,5
plateau,5
yavapai,5
game,5
unique,5
distribution,5
complexes,5
city,5
despite,5
phoenix,5
models,5
provided,5
attributes,5
foraging,5
supported,5
uncertainty,5
occur,5
difficult,4
o,4
limits,4
northernmost,4
adoption,4
introduction,4
center,4
needed,4
largely,4
total,4
mimbres,4
witherspoon,4
being,4
either,4
entailed,4
taken,4
suggesting,4
fully,4
normative,4
date,4
context,4
similarities,4
case,4
subsequent,4
indirectly,4
occupying,4
marked,4
characterize,4
along,4
sullivan,4
santa,4
adams,4
jr,4
entire,4
forced,4
items,4
old,4
pueblo,4
stone,4
rather,4
uni,4
similar,4
white,4
width,4
collecting,4
productive,4
support,4
dated,4
elsewhere,4
n,4
resource,4
albuquerque,4
yes,4
dominant,4
strategy,4
dependency,4
pastoral,4
societies,4
access,4
changed,4
big,4
based,4
publications,4
pleistocene,4
aspects,4
basis,4
tool,4
place,4
collective,4
constitute,4
work,4
survey,4
documented,4
approach,4
tempe,4
contrast,4
small,4
sufficient,4
core,4
am,4
settle,4
chronological,4
will,4
critical,4
situation,4
reduced,4
identified,4
schemes,4
expanded,4
verde,4
al,4
havasupai,4
toward,4
usually,4
addition,4
adobe,4
demographic,4
fundamental,4
occupations,4
broadly,4
end,4
distributions,4
discussed,4
anthropologist,4
never,4
model,4
rich,4
haas,4
another,4
extended,4
success,4
traded,4
rivers,4
virtually,4
lakes,4
interacted,4
become,4
shoshoni,4
seden,4
grayware,4
relationship,4
gila,4
slow,4
seen,4
life,4
table,4
ing,4
types,4
school,4
series,4
temporal,4
country,4
specialized,4
foundation,4
rely,4
cultivation,4
generalized,4
phd,4
patayan,4
proceedings,4
list,4
particular,4
conclusion,4
adaptation,4
her,4
migrations,4
affecting,4
practices,4
paleolndian,4
intended,4
cycling,4
unable,4
need,4
unified,4
offered,4
potential,4
sharing,4
create,4
little,4
woven,3
problem,3
stuart,3
concerned,3
episodes,3
northeast,3
ana,3
identify,3
units,3
studies,3
buffer,3
descriptions,3
jesse,3
originally,3
adopt,3
location,3
salmon,3
available,3
flagstaff,3
together,3
farther,3
help,3
bettinger,3
nm,3
el,3
ad,3
resilience,3
plain,3
anthropologists,3
establishing,3
occupy,3
variations,3
reflecting,3
quantity,3
localized,3
exist,3
implements,3
review,3
dependence,3
mm,3
since,3
de,3
excavations,3
elston,3
humboldt,3
wares,3
spielmann,3
alliances,3
fowler,3
ment,3
higher,3
whose,3
growth,3
mean,3
symbols,3
facilitated,3
space,3
organization,3
occupational,3
house,3
frequently,3
too,3
providing,3
raw,3
pursuits,3
entered,3
demands,3
medallion,3
base,3
ann,3
disequilibrating,3
understood,3
domestication,3
wide,3
directly,3
designation,3
scatters,3
related,3
subregion,3
records,3
lifeway,3
institution,3
ethnicity,3
lithics,3
creating,3
atkinson,3
arise,3
presented,3
useful,3
raiding,3
migration,3
visible,3
majority,3
cycle,3
notes,3
structured,3
developmental,3
gordon,3
impor,3
content,3
chewaucanian,3
minor,3
foragers,3
architecture,3
african,3
action,3
short,3
return,3
address,3
still,3
innovation,3
nonlocal,3
marshes,3
makes,3
under,3
already,3
enclaves,3
members,3
towns,3
chewaukanian,3
pressure,3
diverse,3
underdown,3
practice,3
intensify,3
controversy,3
gives,3
shifts,3
ecology,3
elevation,3
government,3
status,3
upon,3
formal,3
manifestations,3
hypotheses,3
refers,3
resulting,3
questions,3
engaged,3
open,3
linking,3
obtained,3
vegetation,3
preservation,3
agri,3
alpine,3
stand,3
agave,3
remainder,3
hunters,3
ethnographically,3
regimes,3
manufacture,3
increasing,3
farm,3
extractive,3
today,3
raise,3
hill,3
lines,3
widespread,3
settled,3
united,3
composed,3
centuries,3
face,3
forest,3
considered,3
detail,3
claims,3
abandonment,3
ever,3
membership,3
logis,3
here,3
expanding,3
interested,3
current,3
elements,3
ideological,3
climate,3
living,3
better,3
evident,3
animal,3
surpluses,3
johnson,3
explanations,3
terms,3
selected,3
migratory,3
wilde,3
plants,3
statement,3
utilitarian,3
listed,3
urban,3
size,3
middle,3
presume,3
researchers,3
speth,3
uniform,3
introduced,3
technologies,3
joining,3
incorporated,3
durable,3
adapted,3
elevations,3
