WORDCOUNTS,WEIGHT
the,975
of,721
and,613
in,545
iron,225
age,182
a,176
to,155
as,117
that,116
for,112
at,100
from,94
were,92
europe,89
roman,89
with,77
is,74
der,73
bronze,71
are,68
have,68
by,66
pp,64
on,59
been,56
late,55
early,55
during,54
temperate,54
new,52
j,51
evidence,51
bc,50
de,47
these,44
was,43
has,43
this,43
m,41
et,39
la,39
und,39
such,38
sites,38
graves,37
archaeological,36
some,35
many,35
more,34
not,34
die,33
be,32
century,31
an,31
they,30
university,30
social,30
different,30
objects,29
between,29
into,28
settlement,28
about,28
other,27
central,27
period,26
s,25
their,25
but,25
des,25
settlements,24
or,24
centuries,24
h,23
ritual,23
von,23
including,23
we,23
d,23
much,23
most,22
important,22
well,22
mediterranean,22
communities,22
wells,22
large,21
centers,21
gaul,21
burial,21
around,21
oppida,21
european,21
than,20
prehistoric,20
f,20
l,20
trade,20
north,20
sources,19
rich,19
p,19
r,19
manching,19
can,19
v,19
c,19
w,18
found,18
im,18
du,18
enclosures,18
two,18
time,18
end,18
patterns,18
greek,18
celtic,18
through,18
france,18
interaction,18
conquest,17
eastern,17
tools,17
information,17
germania,17
society,17
second,17
southern,17
suggests,17
lands,17
all,16
quantities,16
parts,16
les,16
change,16
small,16
often,16
final,15
it,15
zur,15
may,15
study,15
burials,15
part,15
larger,15
hallstatt,15
world,15
major,15
groups,14
before,14
first,14
status,14
oppidum,14
economic,14
only,14
which,14
material,14
peoples,14
beginning,14
british,13
development,13
k,13
used,13
research,13
understanding,13
those,13
over,13
coins,13
later,12
production,12
east,12
aus,12
developed,12
after,12
changes,12
archaeology,12
le,12
rome,12
culture,12
times,12
caesar,12
structure,12
provide,12
known,12
goods,12
one,11
t,11
zu,11
activity,11
g,11
third,11
even,11
n,11
recovered,11
societies,11
where,11
local,11
elite,11
use,11
alps,11
middle,11
recent,11
among,11
gold,11
germany,10
religion,10
there,10
his,10
b,10
den,10
had,10
cultural,10
start,10
regions,10
he,10
religious,10
ancient,10
same,10
made,10
represented,10
probably,10
vessels,10
rhine,9
complex,9
studies,9
archaeologists,9
within,9
site,9
en,9
similar,9
wealth,9
romans,9
london,9
apparent,9
structures,9
interpreted,9
textual,9
weapons,9
identified,9
technology,9
rectangular,9
also,9
others,9
paris,9
region,9
ornaments,9
attention,9
indicate,9
character,9
kelten,9
categories,9
materials,9
although,9
deposits,9
o,8
e,8
bei,8
center,8
hoards,8
less,8
historical,8
throughout,8
since,8
excavations,8
keltischen,8
york,8
show,8
metal,8
decades,8
based,8
wide,8
near,8
work,8
imports,8
contain,8
people,8
excavated,8
least,8
working,8
majority,8
jewelry,8
interactions,8
yet,8
chronology,8
celtes,8
clear,8
northern,8
archeologicke,8
contained,8
number,8
past,8
terms,8
hundreds,8
manufacturing,8
our,8
need,8
tene,8
texts,8
common,7
western,7
wooden,7
principal,7
political,7
cemeteries,7
no,7
rather,7
landscape,7
special,7
produced,7
cambridge,7
basis,7
its,7
regional,7
polity,7
good,7
commerce,7
suggest,7
few,7
dem,7
south,7
keltische,7
grave,7
perhaps,7
investigators,7
food,7
earlier,7
especially,7
princes,7
tribe,7
did,7
very,7
conditions,7
include,7
smaller,7
specific,7
traditional,7
does,6
siedlung,6
medieval,6
group,6
sets,6
history,6
contact,6
bavaria,6
i,6
account,6
human,6
archdologisches,6
phases,6
oxford,6
process,6
river,6
too,6
suggested,6
circulation,6
cannot,6
several,6
yielded,6
when,6
finds,6
led,6
included,6
toward,6
water,6
shows,6
areas,6
das,6
discussion,6
range,6
numerous,6
auf,6
individuals,6
italy,6
continued,6
bohemia,6
detailed,6
forest,6
any,6
cemetery,6
current,6
geschichte,6
economy,6
them,6
whether,6
series,6
distribution,6
while,6
urban,6
both,6
leicester,6
question,6
models,6
conquered,6
remains,6
increased,6
ser,6
pauli,6
vor,5
revue,5
modern,5
excavation,5
zwischen,5
contexts,5
differences,5
half,5
written,5
date,5
context,5
growing,5
hallstattzeit,5
celts,5
fine,5
west,5
behavior,5
implements,5
jahrbuch,5
etruscan,5
fourth,5
wiesbaden,5
recognized,5
int,5
category,5
prehistory,5
emergence,5
record,5
beyond,5
came,5
could,5
called,5
data,5
brought,5
variety,5
community,5
still,5
bohmen,5
us,5
