WORDCOUNTS,WEIGHT
the,1185
of,993
and,969
in,618
a,331
that,293
to,283
on,279
human,198
new,179
is,179
by,174
from,159
for,149
as,138
have,129
p,128
d,127
this,125
are,123
not,112
j,111
r,105
it,97
et,96
bp,95
pp,95
prehistoric,86
m,85
with,85
s,83
island,83
archaeological,82
has,80
islands,78
been,77
extinctions,74
be,74
c,73
species,72
also,71
zealand,71
journal,68
no,67
at,66
these,66
north,61
an,60
university,60
impacts,60
was,59
or,59
were,56
t,56
l,55
late,55
conservation,54
extinction,53
some,52
h,51
w,51
american,47
i,47
g,47
pleistocene,46
populations,46
but,46
evidence,46
e,45
years,45
they,44
other,44
there,44
had,41
archaeology,41
animal,41
may,39
k,39
quaternary,39
de,38
norse,38
change,38
see,38
birds,38
pacific,37
steadman,37
which,37
mammals,37
polynesian,37
science,36
history,34
america,34
holocene,34
f,34
grayson,34
those,33
hunting,32
impact,32
south,32
one,31
all,31
people,31
more,31
ecology,31
resource,30
research,30
can,30
introduced,30
environmental,29
we,29
than,28
b,28
sites,28
colonization,28
x,27
prey,27
their,27
predation,27
during,27
easter,27
known,27
what,27
such,26
its,26
world,26
time,26
v,26
biology,26
overkill,26
about,25
nature,24
would,24
so,24
very,24
between,24
ca,24
into,23
even,23
landscape,23
extinct,23
here,23
if,22
bird,22
rattus,22
faunal,22
oceania,22
foraging,21
vertebrate,21
cave,21
most,21
well,21
mammal,21
number,21
after,21
martin,21
o,20
west,20
rats,20
past,20
early,20
diet,19
olson,19
australian,19
only,19
who,19
large,18
vertebrates,18
animals,18
river,18
n,18
result,18
fossil,18
two,18
native,18
national,18
biogeography,18
while,18
western,17
great,17
eastern,17
prehistory,17
anthropogenic,17
because,17
part,17
records,17
society,17
same,17
ecological,17
shown,17
exulans,17
argument,17
hypothesis,17
occurred,16
southern,16
changes,16
important,16
record,16
kirch,16
rat,16
small,16
will,16
likely,16
role,16
made,16
region,16
european,16
introduction,15
first,15
australia,15
vegetation,15
resources,15
work,15
caused,15
provided,15
antiquity,15
table,15
any,15
natural,15
theory,15
now,14
just,14
biotic,14
translocation,14
population,14
least,14
when,14
yale,14
northern,14
ago,14
changing,14
did,14
through,14
recent,14
shag,13
possible,13
thus,13
white,13
reason,13
numbers,13
basin,13
hawaiian,13
smithsonian,13
moa,13
many,13
present,13
including,13
hunters,13
clovis,13
over,13
historical,13
them,13
fauna,13
land,13
much,13
does,12
before,12
archaeologists,12
case,12
point,12
site,12
documented,12
settlement,12
climate,12
depression,12
abundances,12
translocations,12
solomon,12
fact,12
pygmy,12
use,12
la,12
seen,12
analysis,12
remains,12
mountains,11
he,11
implications,11
far,11
moas,11
since,11
holdaway,11
fig,11
york,11
museum,11
greater,11
