WORDCOUNTS,WEIGHT
the,9
of,9
volume,3
and,3
c,3
to,2
reprint,2
this,2
have,2
original,2
some,2
reprinted,2
s,2
journal,2
world,2
prehistory,2
at,1
routes,1
may,1
from,1
publisher,1
by,1
contents,1
michael,1
prehistoric,1
page,1
note,1
irregular,1
add,1
reproduced,1
marta,1
been,1
david,1
in,1
service,1
ny,1
number,1
america,1
was,1
march,1
stage,1
pagination,1
archaeology,1
isotopic,1
oxygen,1
mirazon,1
cases,1
clarke,1
advertisements,1
paper,1
on,1
lahr,1
company,1
southern,1
potential,1
plateau,1
available,1
copy,1
volumes,1
best,1
societies,1
as,1
printed,1
not,1
analyses,1
with,1
gathering,1
james,1
permission,1
field,1
northwestern,1
omitted,1
hunting,1
period,1
north,1
during,1
value,1
a,1
assessment,1
evolution,1
periodicals,1
julie,1
late,1
which,1
do,1
full,1
robert,1
william,1
edition,1
scholarly,1
bp,1
