WORDCOUNTS,WEIGHT
the,696
of,621
and,477
in,303
iron,201
to,190
a,179
that,139
is,97
with,93
from,88
south,86
as,76
for,73
artifacts,70
on,66
india,65
megalithic,63
have,63
production,62
are,62
been,60
at,59
evidence,59
age,58
copper,58
were,54
an,54
early,50
there,47
also,47
has,46
be,46
was,45
metal,44
sites,43
these,41
by,39
not,37
it,35
this,35
j,34
or,32
indian,32
archaeological,32
gold,32
such,30
two,30
their,27
s,26
ancient,26
monuments,26
new,25
which,25
associated,25
world,25
although,25
other,24
p,24
within,23
k,23
metallurgy,23
archaeology,23
research,23
more,23
smelting,22
neolithic,22
r,22
steel,22
springer,22
they,21
prehist,21
bronze,21
contexts,20
site,20
presence,20
slag,20
m,19
stone,19
some,19
than,19
metallurgical,19
while,19
between,19
into,18
practices,18
mining,18
rao,18
one,17
found,17
indicate,17
analysis,17
dates,16
habitation,16
see,16
excavation,15
based,15
nature,15
analyses,15
further,15
no,15
b,15
southern,15
significant,15
d,15
furnaces,15
tamil,15
crucible,15
all,14
various,14
would,14
earliest,14
ore,13
asia,13
may,13
university,13
chakrabarti,13
karnataka,13
only,13
andhra,13
mines,13
northern,13
large,12
excavations,12
had,12
cultural,12
social,12
about,12
material,12
nadu,12
vidarbha,12
if,11
allchin,11
furnace,11
those,11
g,11
landscape,11
objects,11
most,11
late,11
et,11
artifact,11
notes,11
located,11
technology,11
al,11
many,11
number,11
discussion,11
megaliths,11
v,11
any,11
through,11
bp,10
seems,10
survey,10
possible,10
dated,10
n,10
burial,10
well,10
journal,10
small,10
yielded,10
activities,10
identified,10
culture,10
but,10
funerary,10
including,10
described,10
distribution,10
ashmounds,9
history,9
being,9
tradition,9
i,9
less,9
how,9
its,9
used,9
first,9
excavated,9
working,9
he,9
technologies,9
made,9
region,9
high,9
can,9
sasisekaran,9
over,9
what,9
installations,9
information,9
development,8
relatively,8
mahurjhari,8
surface,8
bc,8
indigenous,8
during,8
periods,8
limited,8
gullapalli,8
analyzed,8
deposits,8
asian,8
three,8
raghunatha,8
carbon,8
c,8
focus,8
group,7
diffusion,7
attempts,7
government,7
context,7
lahiri,7
century,7
old,7
excavator,7
traditions,7
rather,7
across,7
deccan,7
emphasis,7
revealed,7
tripathi,7
indicates,7
same,7
fact,7
areas,7
deo,7
local,7
approach,7
period,7
horse,7
we,7
