WORDCOUNTS,WEIGHT
the,795
of,673
and,441
in,206
a,138
paleolithic,134
are,99
to,95
upper,91
from,89
is,86
with,85
i,72
p,64
on,63
as,58
artifacts,56
which,54
by,53
that,49
makarovo,49
central,44
layer,43
this,43
at,42
siberia,41
sites,40
there,39
was,38
cores,38
blades,35
pp,35
an,34
also,34
years,34
cultural,33
v,33
were,33
scrapers,32
m,32
site,31
eastern,30
some,30
tools,30
stone,28
complex,27
has,27
be,27
et,25
or,25
have,24
made,23
scaled,23
archaeological,23
it,22
material,22
krasniy,22
bp,21
fig,21
culture,21
layers,21
not,21
for,20
horizon,20
include,20
one,19
we,19
laricheva,18
retouched,18
other,18
these,18
early,18
yar,17
flakes,17
only,17
very,17
retouch,17
no,16
age,16
two,16
ii,15
their,15
most,15
sibiri,15
siberian,15
but,15
many,15
period,15
northern,15
types,15
area,15
they,14
g,14
bone,14
river,14
flaking,14
igetey,14
more,14
pieces,14
small,14
such,13
found,13
stage,13
several,13
points,13
characterized,13
according,13
prismatic,13
remains,13
large,12
angara,12
date,12
art,12
common,11
bifacial,11
first,11
asia,11
those,11
within,11
iv,11
burins,11
izdaniye,11
than,11
na,11
late,11
its,11
sanniy,11
various,11
novosibirsk,11
fragments,11
deposits,11
stages,11
been,11
them,11
among,11
yuga,11
final,10
vostochnoy,10
s,10
irkutskogo,10
collection,10
abraded,10
industries,10
problemi,10
faunal,10
paleolit,10
well,10
areas,10
levallois,10
known,10
presence,10
middle,10
both,10
evidence,10
notched,9
into,9
lateral,9
since,9
arkheologii,9
represented,9
scraper,9
objects,9
n,9
part,9
settlement,9
research,9
yielded,9
above,9
southern,9
mis,9
our,9
ravine,8
character,8
occurred,8
all,8
perforators,8
typical,8
ancient,8
same,8
new,8
do,8
local,8
three,8
parallel,8
earliest,8
iii,8
bones,8
problem,8
between,8
western,7
lower,7
seems,7
varvarina,7
old,7
third,7
similar,7
study,7
redeposited,7
pebble,7
sartan,7
stoyanki,7
important,7
veka,7
burial,7
flaked,7
during,7
subprismatic,7
finds,7
horizons,7
classic,7
about,7
shows,7
end,7
where,7
radiocarbon,7
so,7
can,7
investigations,7
consists,7
arkheologicheskiye,7
sosnoviy,7
azii,7
reindeer,6
later,6
bor,6
woolly,6
history,6
tolbaga,6
okladnikov,6
oval,6
differences,6
primary,6
gora,6
moscow,6
concerning,6
dates,6
flake,6
rather,6
dated,6
show,6
traits,6
wide,6
blade,6
older,6
