WORDCOUNTS,WEIGHT
the,1100
and,686
of,560
in,552
a,245
to,207
from,141
were,113
was,107
at,103
uan,93
pp,89
sahara,88
acacus,85
that,81
early,80
bp,76
late,75
for,72
food,72
northern,70
africa,66
production,63
as,63
on,62
di,60
archaeological,56
with,56
nile,54
de,53
m,53
is,53
e,51
pastoral,49
near,49
et,49
it,48
african,48
libyan,45
cattle,45
tabu,44
been,44
sites,42
an,41
j,39
prehistory,39
not,39
have,38
central,36
pottery,36
be,35
eastern,34
tadrart,34
also,34
which,34
could,33
i,32
domestication,32
they,31
east,31
exploitation,31
by,31
different,31
r,30
or,30
towards,30
millennium,29
domesticated,29
evidence,29
s,27
cultural,27
during,27
this,27
animal,27
wild,27
wadi,27
neolithic,26
some,26
b,26
only,26
alternative,26
has,26
new,25
holocene,24
del,24
archaeology,24
but,24
are,24
sheep,24
way,23
other,23
middle,23
d,23
between,23
north,23
du,22
than,22
their,22
southern,22
garcea,22
later,21
human,21
plant,20
domestic,20
resources,19
no,19
l,19
f,19
valley,19
such,18
even,18
dated,18
found,18
settlement,18
appeared,18
fig,17
site,17
muhuggiag,17
caprines,17
egyptian,17
university,16
tools,16
data,16
goat,16
prehistoric,16
pastoralism,16
western,15
into,15
g,15
upper,15
origins,15
around,15
local,15
environmental,14
basin,14
egypt,14
wendorf,14
suggested,14
levant,14
more,14
nabta,14
la,14
area,14
history,13
before,13
vol,13
barbary,13
w,13
most,13
delta,13
based,13
climatic,13
mediterranean,13
several,13
research,13
two,13
rock,13
contacts,13
spread,13
k,13
probably,13
both,13
layers,13
stone,12
lower,12
van,12
earlier,12
its,12
economic,12
where,12
mountain,12
did,12
common,11
attested,11
p,11
international,11
used,11
change,11
oasis,11
end,11
sequence,11
over,11
cal,11
years,11
remains,11
teshuinat,10
lernia,10
first,10
date,10
those,10
unit,10
changes,10
les,10
saharan,10
chronology,10
these,10
social,10
c,10
mobility,9
there,9
agriculture,9
perspective,9
journal,9
animals,9
northeastern,9
related,9
few,9
led,9
fezzan,9
about,9
culture,9
alltnsegna,9
occupations,9
v,9
conditions,9
rare,9
period,9
playa,9
ing,9
earliest,9
environment,9
economy,9
plants,9
afuda,9
des,9
paintings,9
dakhleh,9
increased,9
ca,9
along,8
indicated,8
adoption,8
large,8
studies,8
asia,8
xiii,8
british,8
particularly,8
review,8
relations,8
may,8
main,8
oases,8
palaeoenvironment,8
important,8
had,8
place,8
aurochs,8
various,8
polished,8
reports,8
paris,8
neolithique,8
desert,8
sixth,8
use,8
congress,8
herding,8
species,8
very,8
telocat,8
herds,8
mercuri,8
among,8
recent,8
second,7
h,7
round,7
all,7
available,7
papers,7
due,7
dates,7
seventh,7
organization,7
surface,7
bc,7
part,7
records,7
attributed,7
t,7
bir,7
cremaschi,7
when,7
messak,7
world,7
provided,7
south,7
kluwer,7
included,7
head,7
predynastic,7
including,7
processes,7
maghreb,7
dry,7
after,7
erg,7
beginning,7
according,7
them,7
seasonal,7
artifactual,7
art,7
domesticates,7
although,7
cereals,7
reached,7
o,6
tion,6
one,6
el,6
con,6
spectrum,6
dynamics,6
development,6
murzuq,6
taming,6
like,6
oxford,6
mesolithic,6
subsistence,6
similar,6
intensive,6
emergence,6
edeyen,6
resource,6
lithic,6
ancient,6
societies,6
faunal,6
out,6
occupation,6
produced,6
pollen,6
london,6
beginnings,6
hut,6
reduced,6
libya,6
located,6
technology,6
under,6
layer,6
together,6
patterns,6
present,6
number,6
another,6
region,6
times,6
features,6
high,6
often,6
autnsegna,6
occupied,6
independent,6
science,6
anthropomorphic,6
anthropological,6
ppnb,6
paper,6
trevisan,6
farafra,6
humid,6
distinctive,6
spatial,6
fayum,6
became,6
au,6
until,6
sur,6
rest,6
much,6
close,6
groups,5
foraging,5
mountains,5
settlements,5
lowlands,5
ii,5
attempts,5
origin,5
nomadic,5
case,5
west,5
phase,5
adopted,5
excavations,5
parts,5
recherches,5
possibly,5
n,5
methodist,5
traces,5
whereas,5
came,5
kiseiba,5
population,5
cambridge,5
broad,5
accumulation,5
horizon,5
interregional,5
le,5
long,5
smithsonian,5
eighth,5
fully,5
ninth,5
activities,5
seemed,5
innovation,5
adrar,5
hearths,5
areas,5
time,5
associates,5
pattern,5
forms,5
never,5
do,5
prepastoral,5
range,5
last,5
pro,5
mainly,5
sug,5
provide,5
ecological,5
millennia,5
grinding,5
anthropology,5
cultures,5
sinai,5
prehis,5
transition,5
protohistoric,5
actes,5
need,5
extremely,5
specific,5
km,5
pathways,5
technological,5
should,5
increase,5
complex,4
excavation,4
occurred,4
either,4
preceding,4
taken,4
wooden,4
naissance,4
analyses,4
producing,4
hunting,4
survey,4
rockshelters,4
recorded,4
activity,4
apart,4
caprine,4
bone,4
york,4
developed,4
en,4
haua,4
process,4
locally,4
goats,4
typical,4
sedentary,4
though,4
recently,4
sedentism,4
aspects,4
well,4
uispp,4
colloquia,4
postulated,4
structures,4
cat,4
approach,4
excavated,4
successful,4
firenze,4
settafet,4
climate,4
latest,4
origini,4
likely,4
units,4
materials,4
accumulations,4
comments,4
interpretation,4
same,4
already,4
prehistoire,4
stones,4
others,4
europe,4
many,4
skills,4
farming,4
fragments,4
model,4
sodmein,4
material,4
assemblage,4
remained,4
questions,4
radiocarbon,4
dating,4
collected,4
slightly,4
centre,4
carried,4
perspectives,4
fozzigiaren,4
deposit,4
indicate,4
analysis,4
roma,4
types,4
considered,4
associated,4
practice,4
implied,4
text,4
sciences,4
bones,4
type,4
proceedings,4
tle,4
zagros,4
herd,4
sea,4
aurenche,4
models,4
consumption,4
smaller,4
shift,4
sudanese,4
showed,4
surroundings,3
now,3
order,3
imported,3
grasses,3
arrowheads,3
ways,3
nord,3
organic,3
riod,3
diversity,3
contexts,3
retouched,3
implications,3
concentrated,3
palynological,3
route,3
suggesting,3
cords,3
thank,3
thanks,3
investigations,3
within,3
system,3
possible,3
bous,3
halula,3
move,3
perforators,3
genetic,3
corresponding,3
southwestern,3
since,3
herbs,3
interior,3
ostrich,3
ceramics,3
groningen,3
levantine,3
storage,3
geological,3
acted,3
ment,3
phases,3
rather,3
growth,3
obtained,3
coastal,3
ex,3
clarification,3
means,3
biased,3
age,3
exploited,3
followed,3
algerian,3
permanent,3
tory,3
view,3
eggshell,3
fireplaces,3
inter,3
pre,3
nium,3
academic,3
applied,3
pleistocene,3
artifacts,3
inferred,3
predictability,3
preconditions,3
brought,3
being,3
project,3
regions,3
least,3
caused,3
below,3
drier,3
stage,3
indicators,3
small,3
certainly,3
metiers,3
annual,3
preliminary,3
ochre,3
society,3
horizons,3
matter,3
scientific,3
populations,3
pastoralists,3
churcher,3
incipient,3
management,3
light,3
regional,3
grindstones,3
consideration,3
water,3
storing,3
pressure,3
gested,3
larger,3
oc,3
took,3
covered,3
landscape,3
purposes,3
less,3
mitochondrial,3
wood,3
papyrologie,3
made,3
deposits,3
findings,3
trend,3
fteah,3
trade,3
low,3
decorated,3
kasa,3
started,3
would,3
millen,3
sorghum,3
congres,3
adaptations,3
premiers,3
discoveries,3
anatolia,3
abu,3
attention,3
dealing,3
european,3
me,3
usually,3
pe,3
un,3
antiquity,3
dans,3
existed,3
table,3
arts,3
stratigraphic,3
any,3
following,3
comes,3
quaternary,3
natural,3
seem,3
tenth,3
livingstone,3
form,3
ones,3
yielded,3
dallas,3
agricultural,3
conference,3
introduced,3
role,3
techniques,3
re,3
manufacturing,3
lille,3
named,3
formation,3
numerous,3
spectra,3
fauna,3
morphologically,3
prehistoriques,3
association,3
nomadism,3
develop,3
observed,3
delayed,3
major,3
final,2
frequent,2
dung,2
ahtnsegna,2
handstones,2
critical,2
red,2
nilotic,2
introduction,2
manuscript,2
per,2
contemporaneous,2
conducted,2
significant,2
diversification,2
live,2
habitats,2
microliths,2
pasture,2
total,2
eastward,2
foragers,2
caneva,2
diffusion,2
geili,2
originally,2
might,2
humans,2
worked,2
seems,2
confirmed,2
contribute,2
reasons,2
bos,2
link,2
reproduction,2
feature,2
vegetation,2
improved,2
state,2
cereal,2
context,2
datings,2
existence,2
edges,2
primary,2
eurasia,2
ploitation,2
northeast,2
addis,2
associ,2
etc,2
functions,2
far,2
exchanges,2
eroded,2
debate,2
frangaise,2
mid,2
repeatedly,2
regarded,2
ern,2
american,2
scarp,2
wadis,2
imal,2
distinct,2
developments,2
stored,2
panafricain,2
honour,2
left,2
y,2
wet,2
traditions,2
coasts,2
aca,2
civilization,2
philadelphia,2
reconstruction,2
recognized,2
without,2
links,2
across,2
progenitor,2
funeraires,2
preparing,2
represented,2
palaeolithic,2
bouqras,2
certain,2
direct,2
sandy,2
study,2
cave,2
productive,2
lennium,2
arid,2
occu,2
old,2
breeds,2
linked,2
kharga,2
curred,2
fore,2
reviewed,2
linguistics,2
follow,2
indications,2
always,2
endemic,2
care,2
kosh,2
ranges,2
sive,2
ditions,2
inten,2
societe,2
path,2
transmission,2
entered,2
called,2
events,2
primigenius,2
term,2
further,2
delle,2
caves,2
burial,2
antiqua,2
proche,2
required,2
source,2
vegetal,2
none,2
basis,2
charred,2
line,2
aterian,2
received,2
steep,2
comprises,2
discusses,2
knowledge,2
reduction,2
intentionally,2
sidescrapers,2
year,2
partly,2
gatherers,2
beads,2
sicily,2
interpreted,2
connections,2
ali,2
indicator,2
suez,2
tested,2
prehistorique,2
cen,2
orient,2
denticulates,2
presence,2
seeds,2
results,2
proper,2
tanezzuft,2
notes,2
periods,2
identified,2
ancien,2
exception,2
still,2
single,2
communities,2
thought,2
gins,2
continuity,2
den,2
favorable,2
tain,2
processing,2
memoires,2
al,2
belonging,2
savannah,2
ceramic,2
funerary,2
tensively,2
runs,2
again,2
academy,2
husbandry,2
longer,2
lack,2
hommes,2
crop,2
ricerche,2
panafrican,2
posit,2
relevant,2
euphrates,2
predominated,2
necessary,2
routledge,2
cul,2
widespread,2
valleys,2
archeologiques,2
baskets,2
extended,2
survive,2
considering,2
own,2
assemblages,2
assumption,2
exhibited,2
national,2
three,2
lakes,2
characterized,2
responses,2
stages,2
preservation,2
favored,2
debuts,2
systems,2
penning,2
archaeozoology,2
contact,2
can,2
availability,2
hunters,2
usa,2
universita,2
workshop,2
figures,2
nomic,2
adaptive,2
mil,2
tence,2
revolution,2
seasons,2
movements,2
maadi,2
bulletin,2
referred,2
who,2
palestinian,2
diffusionist,2
detailed,2
sandstone,2
attributions,2
thick,2
acquired,2
